rank	feature_id	instability_count	instability_conditions	mean_SSI	mean_stability_deviation	max_stability_deviation
1632	RvY_05035	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1633	RvY_05038	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1634	RvY_05043	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1635	RvY_05225-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1636	RvY_05258	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1637	RvY_05367	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1638	RvY_05493	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1639	RvY_05509-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1640	RvY_05547-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1641	RvY_05561-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1642	RvY_05624	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1643	RvY_05673-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1644	RvY_05785-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1645	RvY_05804-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1646	RvY_05852-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1647	RvY_05857-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1648	RvY_06032-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1649	RvY_06069-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1650	RvY_06120-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1651	RvY_06137-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1652	RvY_06217-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1653	RvY_06227-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1654	RvY_06273	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1655	RvY_06348	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1656	RvY_06406	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1657	RvY_06453-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1658	RvY_06533-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1659	RvY_06584-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1660	RvY_06597-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1661	RvY_06843	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1662	RvY_06953-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1663	RvY_06960	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1664	RvY_06963-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1665	RvY_07030-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1666	RvY_07031-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1667	RvY_07039-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1668	RvY_07219	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1669	RvY_07226-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1670	RvY_07361-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1671	RvY_07598-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1672	RvY_07793	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1673	RvY_07796-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1674	RvY_07857-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1675	RvY_07879-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1676	RvY_08006-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1677	RvY_08063-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1678	RvY_08194-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1679	RvY_08202-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1680	RvY_08256-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1681	RvY_08368-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1682	RvY_08550-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1683	RvY_08581-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1684	RvY_08588-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1685	RvY_08691-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1686	RvY_08966-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1687	RvY_08976-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1688	RvY_08992-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1689	RvY_09011	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1690	RvY_09161-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1691	RvY_09199-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1692	RvY_09204	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1693	RvY_09230-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1694	RvY_09250-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1695	RvY_09397-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1696	RvY_09407	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1697	RvY_09487-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1698	RvY_09565-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1699	RvY_09621-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1700	RvY_09840-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1701	RvY_09995-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1702	RvY_10018-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1703	RvY_10074	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1704	RvY_10134	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1705	RvY_10165-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1706	RvY_10288-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1707	RvY_10394-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1708	RvY_10396-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1709	RvY_10414-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1710	RvY_10489-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1711	RvY_10555	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1712	RvY_10705-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1713	RvY_10752	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1714	RvY_10955	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1715	RvY_11036-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1716	RvY_11112-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1717	RvY_11319	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1718	RvY_11504-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1719	RvY_11715-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1720	RvY_11802-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1721	RvY_11837-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1722	RvY_12166-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1723	RvY_12231-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1724	RvY_12555	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1725	RvY_12614	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1726	RvY_12663-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1727	RvY_12784-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1728	RvY_12976	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1729	RvY_12988-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1730	RvY_13141-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1731	RvY_13148-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1732	RvY_13167-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1733	RvY_13461	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1734	RvY_13480-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1735	RvY_13487-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1736	RvY_13593-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1737	RvY_13607-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1738	RvY_13687	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1739	RvY_13877-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1740	RvY_13901-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1741	RvY_14270	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1742	RvY_14604	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1743	RvY_14697-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1744	RvY_14748-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1745	RvY_14926-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1746	RvY_15036-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1747	RvY_15048-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1748	RvY_15098	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1749	RvY_15148-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1750	RvY_15170	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1751	RvY_15178-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1752	RvY_15226-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1753	RvY_15440-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1754	RvY_15677-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1755	RvY_15788-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1756	RvY_15791-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1757	RvY_15818-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1758	RvY_16001	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1759	RvY_16022-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1760	RvY_16038-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1761	RvY_16126-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1762	RvY_16230	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1763	RvY_16303	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1764	RvY_16444	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1765	RvY_16529-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1766	RvY_16560-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1767	RvY_16661-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1768	RvY_16713	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1769	RvY_16761-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1770	RvY_16856	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1771	RvY_16877-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1772	RvY_17042-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1773	RvY_17144-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1774	RvY_17170-2	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1775	RvY_17175	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1776	RvY_17262-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1777	RvY_17267-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1778	RvY_17280	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1779	RvY_17283-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1780	RvY_17390	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1781	RvY_17505-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1782	RvY_17548-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1783	RvY_17629-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1784	RvY_17647-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1785	RvY_17757	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1786	RvY_17795	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1787	RvY_17904-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1788	RvY_18045-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1789	RvY_18101-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1790	RvY_18123	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1791	RvY_18334-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1792	RvY_18345-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1793	RvY_18688-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1794	RvY_18866-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1795	RvY_18885-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1796	RvY_18957-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1797	RvY_19091-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1798	RvY_19273-1	2	des;uv	0.8035714285714286	0.19642857142857142	0.5
1799	RvY_19513-1	2	lt;uv	0.8035714285714286	0.19642857142857142	0.5
1800	RvY_00303-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1801	RvY_00332-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1802	RvY_01523	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1803	RvY_01528	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1804	RvY_02452	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1805	RvY_02645-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1806	RvY_02979-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1807	RvY_03062-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1808	RvY_03538-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1809	RvY_03803-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1810	RvY_03978	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1811	RvY_03999	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1812	RvY_04623	2	gam;lt	0.8095238095238095	0.1904761904761905	0.5
1813	RvY_04762-1	2	gam;lt	0.8095238095238095	0.1904761904761905	0.5
1814	RvY_04992-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1815	RvY_05076-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1816	RvY_05527-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1817	RvY_06612-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1818	RvY_07690-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1819	RvY_08236-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1820	RvY_08619	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1821	RvY_09302-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1822	RvY_09505-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1823	RvY_09727-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1824	RvY_11505-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1825	RvY_11673-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1826	RvY_11921	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1827	RvY_12883-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1828	RvY_13018-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1829	RvY_13614	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1830	RvY_13705	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1831	RvY_14278-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1832	RvY_14398	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1833	RvY_14470	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1834	RvY_14810-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1835	RvY_15335-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1836	RvY_16396-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1837	RvY_17305-1	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1838	RvY_17332-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1839	RvY_18158-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1840	RvY_18563-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1841	RvY_18641	2	des;lt	0.8095238095238095	0.1904761904761905	0.5
1842	RvY_18965-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1843	RvY_19025-1	2	des;gam	0.8095238095238095	0.1904761904761905	0.5
1844	RvY_02750-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1845	RvY_02762	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1846	RvY_02834-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1847	RvY_04040-1	2	lt;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1848	RvY_05016-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1849	RvY_05440	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1850	RvY_05491-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1851	RvY_06355-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1852	RvY_06380-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1853	RvY_07721-1	2	lt;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1854	RvY_07969-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1855	RvY_08000-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1856	RvY_09289-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1857	RvY_09376-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1858	RvY_09643-1	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1859	RvY_09739-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1860	RvY_09825-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1861	RvY_09943	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1862	RvY_10923	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1863	RvY_10973-1	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1864	RvY_10993-1	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1865	RvY_11667-1	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1866	RvY_12496-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1867	RvY_14164-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1868	RvY_14627-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1869	RvY_16884-1	2	lt;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1870	RvY_16913	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1871	RvY_17294-1	2	lt;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1872	RvY_17574-1	2	gam;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1873	RvY_17610	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1874	RvY_17811-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1875	RvY_18372-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1876	RvY_18379-1	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1877	RvY_18615	2	des;uv	0.8095238095238095	0.19047619047619047	0.6428571428571428
1878	RvY_00163-1	2	des;uv	0.8125	0.1875	0.5
1879	RvY_00296-1	2	des;uv	0.8125	0.1875	0.5
1880	RvY_00324-1	2	des;uv	0.8125	0.1875	0.5
1881	RvY_00508-1	2	des;uv	0.8125	0.1875	0.5
1882	RvY_00747-1	2	des;uv	0.8125	0.1875	0.5
1883	RvY_00748-1	2	des;uv	0.8125	0.1875	0.5
1884	RvY_00817	2	des;uv	0.8125	0.1875	0.5
1885	RvY_00836-1	2	des;uv	0.8125	0.1875	0.5
1886	RvY_00839	2	des;uv	0.8125	0.1875	0.5
1887	RvY_00929-1	2	lt;uv	0.8125	0.1875	0.5
1888	RvY_01054-1	2	des;uv	0.8125	0.1875	0.5
1889	RvY_01200-1	2	des;uv	0.8125	0.1875	0.5
1890	RvY_01257	2	des;uv	0.8125	0.1875	0.5
1891	RvY_01340	2	des;uv	0.8125	0.1875	0.5
1892	RvY_01475-1	2	des;uv	0.8125	0.1875	0.5
1893	RvY_01488-1	2	des;uv	0.8125	0.1875	0.5
1894	RvY_01535-1	2	des;uv	0.8125	0.1875	0.5
1895	RvY_01568-1	2	des;uv	0.8125	0.1875	0.5
1896	RvY_01592-1	2	des;uv	0.8125	0.1875	0.5
1897	RvY_01604-1	2	des;uv	0.8125	0.1875	0.5
1898	RvY_01733-1	2	des;uv	0.8125	0.1875	0.5
1899	RvY_01879	2	des;uv	0.8125	0.1875	0.5
1900	RvY_01982-1	2	des;uv	0.8125	0.1875	0.5
1901	RvY_02364-1	2	des;uv	0.8125	0.1875	0.5
1902	RvY_02458-1	2	des;uv	0.8125	0.1875	0.5
1903	RvY_02793-1	2	des;uv	0.8125	0.1875	0.5
1904	RvY_02880-1	2	des;uv	0.8125	0.1875	0.5
1905	RvY_02939	2	lt;uv	0.8125	0.1875	0.5
1906	RvY_03183-1	2	des;uv	0.8125	0.1875	0.5
1907	RvY_03293-1	2	des;uv	0.8125	0.1875	0.5
1908	RvY_03306-1	2	des;uv	0.8125	0.1875	0.5
1909	RvY_03350-1	2	des;uv	0.8125	0.1875	0.5
1910	RvY_03395-1	2	des;uv	0.8125	0.1875	0.5
1911	RvY_03442	2	des;uv	0.8125	0.1875	0.5
1912	RvY_03467	2	des;uv	0.8125	0.1875	0.5
1913	RvY_03486-1	2	des;uv	0.8125	0.1875	0.5
1914	RvY_03504	2	des;uv	0.8125	0.1875	0.5
1915	RvY_03576	2	des;uv	0.8125	0.1875	0.5
1916	RvY_03612-1	2	des;uv	0.8125	0.1875	0.5
1917	RvY_03692-1	2	des;uv	0.8125	0.1875	0.5
1918	RvY_03757	2	des;uv	0.8125	0.1875	0.5
1919	RvY_03981	2	des;uv	0.8125	0.1875	0.5
1920	RvY_04007	2	des;uv	0.8125	0.1875	0.5
1921	RvY_04060	2	des;uv	0.8125	0.1875	0.5
1922	RvY_04096-1	2	lt;uv	0.8125	0.1875	0.5
1923	RvY_04126	2	des;uv	0.8125	0.1875	0.5
1924	RvY_04133-1	2	des;uv	0.8125	0.1875	0.5
1925	RvY_04572-1	2	des;uv	0.8125	0.1875	0.5
1926	RvY_04587-1	2	des;uv	0.8125	0.1875	0.5
1927	RvY_04708-1	2	des;uv	0.8125	0.1875	0.5
1928	RvY_04725-1	2	des;uv	0.8125	0.1875	0.5
1929	RvY_04759-1	2	des;uv	0.8125	0.1875	0.5
1930	RvY_05040-1	2	des;uv	0.8125	0.1875	0.5
1931	RvY_05073-1	2	des;uv	0.8125	0.1875	0.5
1932	RvY_05128	2	des;uv	0.8125	0.1875	0.5
1933	RvY_05160-1	2	des;uv	0.8125	0.1875	0.5
1934	RvY_05217-1	2	des;uv	0.8125	0.1875	0.5
1935	RvY_05274-1	2	des;uv	0.8125	0.1875	0.5
1936	RvY_05706-1	2	des;uv	0.8125	0.1875	0.5
1937	RvY_05741-1	2	des;uv	0.8125	0.1875	0.5
1938	RvY_05794-1	2	des;uv	0.8125	0.1875	0.5
1939	RvY_05838-1	2	des;uv	0.8125	0.1875	0.5
1940	RvY_05896	2	lt;uv	0.8125	0.1875	0.5
1941	RvY_05977-1	2	des;uv	0.8125	0.1875	0.5
1942	RvY_06045	2	des;uv	0.8125	0.1875	0.5
1943	RvY_06075	2	des;uv	0.8125	0.1875	0.5
1944	RvY_06405-1	2	des;uv	0.8125	0.1875	0.5
1945	RvY_06410-1	2	des;uv	0.8125	0.1875	0.5
1946	RvY_06484-1	2	des;uv	0.8125	0.1875	0.5
1947	RvY_06514-1	2	des;uv	0.8125	0.1875	0.5
1948	RvY_06633-1	2	des;uv	0.8125	0.1875	0.5
1949	RvY_06687	2	des;uv	0.8125	0.1875	0.5
1950	RvY_06765-1	2	lt;uv	0.8125	0.1875	0.5
1951	RvY_06786-1	2	des;uv	0.8125	0.1875	0.5
1952	RvY_06954-1	2	des;uv	0.8125	0.1875	0.5
1953	RvY_07146-1	2	lt;uv	0.8125	0.1875	0.5
1954	RvY_07293-1	2	des;uv	0.8125	0.1875	0.5
1955	RvY_07354-1	2	lt;uv	0.8125	0.1875	0.5
1956	RvY_07407	2	des;uv	0.8125	0.1875	0.5
1957	RvY_07561-1	2	des;lt	0.8125	0.1875	0.5
1958	RvY_07642-1	2	des;uv	0.8125	0.1875	0.5
1959	RvY_07757-1	2	lt;uv	0.8125	0.1875	0.5
1960	RvY_07873	2	des;uv	0.8125	0.1875	0.5
1961	RvY_07923-1	2	des;uv	0.8125	0.1875	0.5
1962	RvY_07999-1	2	des;uv	0.8125	0.1875	0.5
1963	RvY_08188-1	2	des;uv	0.8125	0.1875	0.5
1964	RvY_08252-1	2	des;uv	0.8125	0.1875	0.5
1965	RvY_08268-1	2	des;uv	0.8125	0.1875	0.5
1966	RvY_08280-1	2	des;uv	0.8125	0.1875	0.5
1967	RvY_08410	2	des;uv	0.8125	0.1875	0.5
1968	RvY_08511-1	2	des;uv	0.8125	0.1875	0.5
1969	RvY_08545-1	2	des;uv	0.8125	0.1875	0.5
1970	RvY_08546-1	2	des;uv	0.8125	0.1875	0.5
1971	RvY_08565-1	2	des;uv	0.8125	0.1875	0.5
1972	RvY_08662	2	des;uv	0.8125	0.1875	0.5
1973	RvY_08698-1	2	lt;uv	0.8125	0.1875	0.5
1974	RvY_08770-1	2	des;uv	0.8125	0.1875	0.5
1975	RvY_08880-1	2	des;uv	0.8125	0.1875	0.5
1976	RvY_09044-1	2	des;uv	0.8125	0.1875	0.5
1977	RvY_09079-1	2	des;uv	0.8125	0.1875	0.5
1978	RvY_09096-1	2	lt;uv	0.8125	0.1875	0.5
1979	RvY_09132	2	des;uv	0.8125	0.1875	0.5
1980	RvY_09190	2	lt;uv	0.8125	0.1875	0.5
1981	RvY_09384-1	2	des;uv	0.8125	0.1875	0.5
1982	RvY_09409-1	2	des;uv	0.8125	0.1875	0.5
1983	RvY_09615-1	2	des;uv	0.8125	0.1875	0.5
1984	RvY_09647-1	2	des;uv	0.8125	0.1875	0.5
1985	RvY_09669-1	2	des;uv	0.8125	0.1875	0.5
1986	RvY_09732-1	2	des;uv	0.8125	0.1875	0.5
1987	RvY_09737-1	2	des;uv	0.8125	0.1875	0.5
1988	RvY_09828-1	2	des;uv	0.8125	0.1875	0.5
1989	RvY_09955-1	2	des;uv	0.8125	0.1875	0.5
1990	RvY_09991	2	des;uv	0.8125	0.1875	0.5
1991	RvY_09992-1	2	des;uv	0.8125	0.1875	0.5
1992	RvY_10149-1	2	des;uv	0.8125	0.1875	0.5
1993	RvY_10276-1	2	des;uv	0.8125	0.1875	0.5
