theme_id	candidate_theme	source	term_id	official_term_name	condition	FSF_region	adjusted_p	enrichment_measure	mapping_basis	historical_theme_relation	evidence_status	author_decision	author_notes
H09	Development and morphogenesis	GO	GO:0007399	nervous system development	GAM	Stable	1.91327118692758e-33	2.14712829535632	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048513	animal organ development	GAM	Stable	2.1711349696472e-33	1.98582051279488	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0032989	cellular anatomical entity morphogenesis	GAM	Stable	4.4891660234221e-32	2.75881848328489	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:2000026	regulation of multicellular organismal development	GAM	Stable	7.53648403322108e-30	2.25629721113249	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009888	tissue development	GAM	Stable	1.11447620308635e-28	2.17629115725491	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0060429	epithelium development	GAM	Stable	1.75392924597063e-28	2.33004324557641	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007281	germ cell development	GAM	Stable	1.58966586925373e-27	2.75523622244268	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009790	embryo development	GAM	Stable	1.58966586925373e-27	2.32449834343939	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045595	regulation of cell differentiation	GAM	Stable	3.26609353541878e-26	2.32395655607445	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0035295	tube development	GAM	Stable	1.45083290631153e-25	2.44453686417555	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0030182	neuron differentiation	GAM	Stable	1.57467612400279e-25	2.43369836389778	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048666	neuron development	GAM	Stable	3.80539325177099e-25	2.56778674546019	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0000902	cell morphogenesis	GAM	Stable	9.44930898840337e-25	2.72192492258718	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009887	animal organ morphogenesis	GAM	Stable	4.16726298686702e-23	2.31250809984189	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0031175	neuron projection development	GAM	Stable	1.55176270885109e-21	2.68046848767857	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0000904	obsolete cell morphogenesis involved in differentiation	GAM	Stable	3.91046063999094e-21	2.7551302232805	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H09	Development and morphogenesis	GO	GO:0035239	tube morphogenesis	GAM	Stable	4.93346216127333e-21	2.55261293510077	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009791	post-embryonic development	GAM	Stable	8.21979378026063e-21	2.46880791496114	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0120039	plasma membrane bounded cell projection morphogenesis	GAM	Stable	8.31156991658164e-21	2.82899191854287	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048858	cell projection morphogenesis	GAM	Stable	9.6415647218006e-21	2.82351998059597	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0032990	obsolete cell part morphogenesis	GAM	Stable	1.16431973196442e-20	2.78202349856486	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H09	Development and morphogenesis	GO	GO:0048812	neuron projection morphogenesis	GAM	Stable	2.45262555324752e-20	2.80669603706035	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009792	embryo development ending in birth or egg hatching	GAM	Stable	6.58420508708538e-20	2.47657765618287	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0060284	regulation of cell development	GAM	Stable	8.37427976561495e-20	2.39450952501065	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048667	cell morphogenesis involved in neuron differentiation	GAM	Stable	1.12550615722073e-19	2.8215507633291	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0060322	head development	GAM	Stable	3.98112141621233e-19	2.61316840337597	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048646	anatomical structure formation involved in morphogenesis	GAM	Stable	4.14485880764918e-19	2.30495636802093	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0061564	axon development	GAM	Stable	1.57686880128716e-18	2.95977256684533	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007420	brain development	GAM	Stable	2.06537029662211e-18	2.63019789183445	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002009	morphogenesis of an epithelium	GAM	Stable	3.93510240169948e-18	2.41272390950825	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002064	epithelial cell development	GAM	Stable	4.79013514091315e-18	2.93208574168632	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0051094	positive regulation of developmental process	GAM	Stable	7.13285063875581e-18	2.28410906845532	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048729	tissue morphogenesis	GAM	Stable	9.66766073030465e-18	2.34326911600391	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007417	central nervous system development	GAM	Stable	1.34754682034946e-17	2.37507857191308	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007444	imaginal disc development	GAM	Stable	1.84213889354322e-17	2.84886773998462	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0030855	epithelial cell differentiation	GAM	Stable	5.82448327209658e-17	2.48477891774992	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002165	instar larval or pupal development	GAM	Stable	1.39432283261186e-16	2.80151835662583	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0060562	epithelial tube morphogenesis	GAM	Stable	1.50715483875671e-16	2.57984864097502	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0051960	regulation of nervous system development	GAM	Stable	1.76684385840367e-15	2.25969013926953	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048608	reproductive structure development	GAM	Stable	4.41304375557236e-15	2.83925320447986	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0061458	reproductive system development	GAM	Stable	5.1250874609597e-15	2.83166161837163	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048707	instar larval or pupal morphogenesis	GAM	Stable	3.6401394238142e-14	2.77740890433129	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0035220	wing disc development	GAM	Stable	3.66360057579346e-14	2.93338657830641	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0040008	regulation of growth	GAM	Stable	6.90097199520841e-14	2.2128853820496	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0022604	regulation of cell morphogenesis	GAM	Stable	6.93661061243051e-14	2.79051799928364	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009886	post-embryonic animal morphogenesis	GAM	Stable	7.39613992585734e-14	2.69476194725442	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048589	developmental growth	GAM	Stable	3.20931653024335e-13	2.66258062921682	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048569	obsolete post-embryonic animal organ development	GAM	Stable	5.53761840061761e-13	2.5739875687123	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H09	Development and morphogenesis	GO	GO:0030707	follicle cell of egg chamber development	GAM	Stable	6.37757031709006e-13	3.11116758305226	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048737	imaginal disc-derived appendage development	GAM	Stable	7.0543244479515e-13	2.9627048492645	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0009994	oocyte differentiation	GAM	Stable	7.53743999264861e-13	3.52044417419175	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0035120	post-embryonic appendage morphogenesis	GAM	Stable	8.17555071907752e-13	2.98582557970627	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048736	appendage development	GAM	Stable	1.3033821221886e-12	2.65452847005588	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048563	obsolete post-embryonic animal organ morphogenesis	GAM	Stable	1.32164156805781e-12	2.7755385953048	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H09	Development and morphogenesis	GO	GO:0035107	appendage morphogenesis	GAM	Stable	1.37415403027937e-12	2.72204748765033	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0022603	regulation of anatomical structure morphogenesis	GAM	Stable	1.4558124346884e-12	2.15940803249722	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002066	columnar/cuboidal epithelial cell development	GAM	Stable	1.67967752746271e-12	2.84362743910249	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045664	regulation of neuron differentiation	GAM	Stable	1.67967752746271e-12	2.39986178390043	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0001654	eye development	GAM	Stable	2.02450948949442e-12	2.36179794516973	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007560	imaginal disc morphogenesis	GAM	Stable	2.08114034532027e-12	2.77420420174937	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048599	oocyte development	GAM	Stable	2.16594949584491e-12	3.59876577735518	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0035114	imaginal disc-derived appendage morphogenesis	GAM	Stable	2.35935006417881e-12	2.94493913457149	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048638	regulation of developmental growth	GAM	Stable	4.19144258540797e-12	2.43799902194051	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0040007	growth	GAM	Stable	6.57191782190245e-12	2.45057720582883	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007548	sex differentiation	GAM	Stable	9.09621172249966e-12	2.73665712791368	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007423	sensory organ development	GAM	Stable	2.80261229347718e-11	2.08356723135588	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048598	embryonic morphogenesis	GAM	Stable	3.03151988187414e-11	2.20760508286793	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045597	positive regulation of cell differentiation	GAM	Stable	3.51787467751413e-11	2.21362930909258	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002065	columnar/cuboidal epithelial cell differentiation	GAM	Stable	4.01009090738456e-11	2.57283072036681	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0021700	developmental maturation	GAM	Stable	1.22058265489706e-10	2.50939105876872	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048749	compound eye development	GAM	Stable	1.45014508290292e-10	2.81890638585644	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0010975	regulation of neuron projection development	GAM	Stable	2.1828743272358e-10	2.47548036878536	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0060541	respiratory system development	GAM	Stable	2.61027957070886e-10	2.5304163008825	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007472	wing disc morphogenesis	GAM	Stable	2.71190527959309e-10	2.83955771469055	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0030900	forebrain development	GAM	Stable	3.70956995943491e-10	2.71864751522631	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007476	imaginal disc-derived wing morphogenesis	GAM	Stable	3.73989059168876e-10	2.85063891552837	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045995	regulation of embryonic development	GAM	Stable	4.36907663377027e-10	3.30262404970163	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0010769	obsolete regulation of cell morphogenesis involved in differentiation	GAM	Stable	7.98702123869178e-10	2.82693745818082	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	REQUIRES_AUTHOR_REVIEW		
H09	Development and morphogenesis	GO	GO:0048592	eye morphogenesis	GAM	Stable	9.17134827055175e-10	2.52297723756335	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0007424	open tracheal system development	GAM	Stable	1.12646993741505e-09	2.95633952492853	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0010927	cellular component assembly involved in morphogenesis	GAM	Stable	2.01122953571646e-09	3.04023941017438	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0072359	circulatory system development	GAM	Stable	3.01452248890307e-09	2.13148076966559	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0051093	negative regulation of developmental process	GAM	Stable	3.41741864783243e-09	1.9792321432609	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002164	larval development	GAM	Stable	4.16186603133925e-09	2.42707459403024	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0090596	sensory organ morphogenesis	GAM	Stable	1.15471628761377e-08	2.28686854300645	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0001700	embryonic development via the syncytial blastoderm	GAM	Stable	1.74003192508303e-08	3.34280195784885	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0043009	chordate embryonic development	GAM	Stable	1.98729986319834e-08	2.23726145302368	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045927	positive regulation of growth	GAM	Stable	3.86929617394378e-08	2.46747773828282	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0046661	male sex differentiation	GAM	Stable	5.57885857416226e-08	3.12765059011479	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0010720	positive regulation of cell development	GAM	Stable	8.09771507813575e-08	2.15697695112092	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0090066	regulation of anatomical structure size	GAM	Stable	9.73116398893269e-08	1.98117338257754	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002520	immune system development	GAM	Stable	9.82448242057124e-08	2.21039497916331	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0030706	germarium-derived oocyte differentiation	GAM	Stable	9.87546228405679e-08	5.96307120085016	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0030427	site of polarized growth	GAM	Stable	9.99567805229529e-08	3.11540046411763	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045596	negative regulation of cell differentiation	GAM	Stable	1.02056187009509e-07	2.09900106269926	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0008587	imaginal disc-derived wing margin morphogenesis	GAM	Stable	1.09168912659925e-07	4.68820770273737	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0016358	dendrite development	GAM	Stable	1.23516583664966e-07	2.86227417640808	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0040028	regulation of vulval development	GAM	Stable	1.77753209946595e-07	3.87248859161093	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0001745	compound eye morphogenesis	GAM	Stable	1.8160244100238e-07	2.65025386704452	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0008586	imaginal disc-derived wing vein morphogenesis	GAM	Stable	2.06032231971325e-07	5.32516125843363	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0072358	circulatory system development	GAM	Stable	2.20596137192906e-07	2.43823355768095	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0051962	positive regulation of nervous system development	GAM	Stable	2.22975881321967e-07	2.15951632235392	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048639	positive regulation of developmental growth	GAM	Stable	2.6419236341944e-07	2.69223808672047	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048732	gland development	GAM	Stable	2.79846116727318e-07	2.11378601405439	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0045666	positive regulation of neuron differentiation	GAM	Stable	3.04671745195505e-07	2.38522848034006	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0002119	nematode larval development	GAM	Stable	3.32799866184524e-07	2.49145323047667	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0010976	positive regulation of neuron projection development	GAM	Stable	3.64936857045758e-07	2.6203918516412	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0061062	regulation of nematode larval development	GAM	Stable	4.22789602418409e-07	3.20574707757705	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048806	genitalia development	GAM	Stable	6.48008292395618e-07	3.74821618339153	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048534	hematopoietic or lymphoid organ development	GAM	Stable	8.10092267682766e-07	2.14475585425673	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0061061	muscle structure development	GAM	Stable	8.26006279513756e-07	1.99622126037044	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0016331	morphogenesis of embryonic epithelium	GAM	Stable	1.00055602528646e-06	2.67859882818938	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
H09	Development and morphogenesis	GO	GO:0048580	regulation of post-embryonic development	GAM	Stable	1.00251987069674e-06	2.88086037235878	HISTORICAL_HYPOTHESIS_SUPPORTED	HISTORICAL_HYPOTHESIS	CURRENT_TERM_SUPPORT		
