gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	enrichment_type	kegg_term	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05204	445	4680	30	81	0.06741573033707865	0.01730769230769231	3.895131086142322	1.2379884034734679e-11	1.3081410796702978e-9	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_05124-1;RvY_06291-1;RvY_06303-1;RvY_06743-1;RvY_07516-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_12019-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_15721-1;RvY_16327-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05204	445	4680	30	81	0.06741573033707865	0.01730769230769231	3.895131086142322	1.2379884034734679e-11	1.3081410796702978e-9	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_05124-1;RvY_06291-1;RvY_06303-1;RvY_06743-1;RvY_07516-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_12019-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_15721-1;RvY_16327-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00980	445	4680	29	79	0.0651685393258427	0.01688034188034188	3.860617266391694	3.563666106560353e-11	2.82420538944908e-9	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_12019-1;RvY_13094-1;RvY_13227-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_15721-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00980	445	4680	29	79	0.0651685393258427	0.01688034188034188	3.860617266391694	3.563666106560353e-11	2.82420538944908e-9	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_12019-1;RvY_13094-1;RvY_13227-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_15721-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko04260	445	4680	22	49	0.04943820224719101	0.01047008547008547	4.7218527860582435	8.739146675143338e-11	5.540618992040876e-9	TRUE	RvY_01363-1;RvY_01500-1;RvY_02526;RvY_03362-1;RvY_04204-1;RvY_04218-1;RvY_06737;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_11973-1;RvY_12738;RvY_12740-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_16632-1;RvY_17053-1;RvY_18124-1;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map04260	445	4680	22	49	0.04943820224719101	0.01047008547008547	4.7218527860582435	8.739146675143338e-11	5.540618992040876e-9	TRUE	RvY_01363-1;RvY_01500-1;RvY_02526;RvY_03362-1;RvY_04204-1;RvY_04218-1;RvY_06737;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_11973-1;RvY_12738;RvY_12740-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_16632-1;RvY_17053-1;RvY_18124-1;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00982	445	4680	23	63	0.051685393258426963	0.013461538461538462	3.8394863563402883	4.604803989550289e-9	2.432871441145736e-7	TRUE	RvY_00525-1;RvY_00933-1;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10040-1;RvY_10041;RvY_10348;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00982	445	4680	23	63	0.051685393258426963	0.013461538461538462	3.8394863563402883	4.604803989550289e-9	2.432871441145736e-7	TRUE	RvY_00525-1;RvY_00933-1;RvY_04327-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10040-1;RvY_10041;RvY_10348;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_17337-1;RvY_17338-1;RvY_18344;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00480	445	4680	24	71	0.05393258426966292	0.01517094017094017	3.554992878620035	1.2457567987030582e-8	5.641498645555278e-7	TRUE	RvY_00525-1;RvY_00933-1;RvY_04327-1;RvY_04766-1;RvY_06207;RvY_06291-1;RvY_06303-1;RvY_07802;RvY_08287;RvY_10040-1;RvY_10041;RvY_10348;RvY_10367;RvY_12666-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16725-1;RvY_16968;RvY_17337-1;RvY_17338-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00480	445	4680	24	71	0.05393258426966292	0.01517094017094017	3.554992878620035	1.2457567987030582e-8	5.641498645555278e-7	TRUE	RvY_00525-1;RvY_00933-1;RvY_04327-1;RvY_04766-1;RvY_06207;RvY_06291-1;RvY_06303-1;RvY_07802;RvY_08287;RvY_10040-1;RvY_10041;RvY_10348;RvY_10367;RvY_12666-1;RvY_13901-1;RvY_13928-1;RvY_15018-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16725-1;RvY_16968;RvY_17337-1;RvY_17338-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K04097	550	7178	11	17	0.02	0.0023683477291724713	8.444705882352942	3.928384372255713e-9	2.4434550795430533e-6	TRUE	RvY_00525-1;RvY_00933-1;RvY_04327-1;RvY_08287;RvY_10040-1;RvY_10041;RvY_10348;RvY_13928-1;RvY_15018-1;RvY_17337-1;RvY_17338-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05012	445	4680	34	137	0.07640449438202247	0.029273504273504274	2.6100221438530307	8.637329878982343e-8	3.4225419645467534e-6	TRUE	RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_07406-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;atp6;cob;cox1;cox2;nad1;nad2;nad3;nad5;nad6	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05012	445	4680	34	137	0.07640449438202247	0.029273504273504274	2.6100221438530307	8.637329878982343e-8	3.4225419645467534e-6	TRUE	RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_07406-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;atp6;cob;cox1;cox2;nad1;nad2;nad3;nad5;nad6	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05010	445	4680	35	146	0.07865168539325842	0.031196581196581197	2.521163613975681	1.404815537058586e-7	4.948072502750797e-6	TRUE	RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_06352-1;RvY_07406-1;RvY_09238-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_12068-1;RvY_12626;RvY_12738;RvY_12740-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_15939-1;RvY_16035-1;RvY_16632-1;RvY_16760-1;atp6;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05010	445	4680	35	146	0.07865168539325842	0.031196581196581197	2.521163613975681	1.404815537058586e-7	4.948072502750797e-6	TRUE	RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_06352-1;RvY_07406-1;RvY_09238-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_12068-1;RvY_12626;RvY_12738;RvY_12740-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_15939-1;RvY_16035-1;RvY_16632-1;RvY_16760-1;atp6;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K01016	550	7178	9	13	0.016363636363636365	0.0018110894399554194	9.035244755244756	4.6246461255630964e-8	1.438264945050123e-5	TRUE	RvY_03557-1;RvY_03647-1;RvY_04205;RvY_04667-1;RvY_05124-1;RvY_07516-1;RvY_12170-1;RvY_12183-1;RvY_17022-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05016	445	4680	38	178	0.0853932584269663	0.03803418803418803	2.2451710642595635	9.850874917002817e-7	3.122727348689893e-5	TRUE	RvY_00648-1;RvY_00649-1;RvY_00650-1;RvY_00651-1;RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_06352-1;RvY_07406-1;RvY_09480-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_10893-1;RvY_10894-1;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_16057-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;atp6;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05016	445	4680	38	178	0.0853932584269663	0.03803418803418803	2.2451710642595635	9.850874917002817e-7	3.122727348689893e-5	TRUE	RvY_00648-1;RvY_00649-1;RvY_00650-1;RvY_00651-1;RvY_00947-1;RvY_01156-1;RvY_01363-1;RvY_01500-1;RvY_02509-1;RvY_03270-1;RvY_04218-1;RvY_05584-1;RvY_05591-1;RvY_05711-1;RvY_06352-1;RvY_07406-1;RvY_09480-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10068-1;RvY_10893-1;RvY_10894-1;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_15452-1;RvY_16057-1;RvY_16632-1;RvY_16760-1;RvY_17896-1;atp6;cob;cox1;cox2	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K01025	550	7178	8	12	0.014545454545454545	0.0016717748676511562	8.700606060606061	4.2488970937402147e-7	8.809379974354713e-5	TRUE	RvY_03557-1;RvY_03647-1;RvY_04205;RvY_04667-1;RvY_05124-1;RvY_07516-1;RvY_12183-1;RvY_17022-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K00799	550	7178	11	25	0.02	0.0034828643076065756	5.7424	8.008568447898295e-7	1.245332393648185e-4	TRUE	RvY_00933-1;RvY_04766-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10348;RvY_13901-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K13963	550	7178	7	10	0.012727272727272728	0.0013931457230426303	9.135636363636364	1.4624972286710037e-6	1.8193465524667286e-4	TRUE	RvY_01056-1;RvY_04665-1;RvY_06831-1;RvY_09755-1;RvY_14815-1;RvY_16493-1;RvY_19457-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00590	445	4680	19	66	0.04269662921348315	0.014102564102564103	3.027579162410623	6.5786740076780664e-6	1.8958542367581335e-4	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04027-1;RvY_04327-1;RvY_04952-1;RvY_07802;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_10962;RvY_13928-1;RvY_15018-1;RvY_16327-1;RvY_16339;RvY_17337-1;RvY_17338-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00590	445	4680	19	66	0.04269662921348315	0.014102564102564103	3.027579162410623	6.5786740076780664e-6	1.8958542367581335e-4	TRUE	RvY_00525-1;RvY_00933-1;RvY_01265;RvY_04027-1;RvY_04327-1;RvY_04952-1;RvY_07802;RvY_08287;RvY_08708-1;RvY_10040-1;RvY_10041;RvY_10348;RvY_10962;RvY_13928-1;RvY_15018-1;RvY_16327-1;RvY_16339;RvY_17337-1;RvY_17338-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00983	445	4680	20	76	0.0449438202247191	0.01623931623931624	2.767593140153755	1.6696115561335834e-5	4.4105571941195496e-4	TRUE	RvY_00933-1;RvY_01380-1;RvY_03940-1;RvY_04456-1;RvY_04640-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10348;RvY_13260;RvY_13901-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16725-1;RvY_16968;RvY_19294-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00983	445	4680	20	76	0.0449438202247191	0.01623931623931624	2.767593140153755	1.6696115561335834e-5	4.4105571941195496e-4	TRUE	RvY_00933-1;RvY_01380-1;RvY_03940-1;RvY_04456-1;RvY_04640-1;RvY_04766-1;RvY_04952-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10348;RvY_13260;RvY_13901-1;RvY_16339;RvY_16445;RvY_16446;RvY_16447-1;RvY_16725-1;RvY_16968;RvY_19294-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko01100	445	4680	143	1120	0.32134831460674157	0.23931623931623933	1.3427768860353129	2.163833467069444e-5	5.276424685084721e-4	TRUE	RvY_00067-1;RvY_00525-1;RvY_00933-1;RvY_00947-1;RvY_01156-1;RvY_01241-1;RvY_01265;RvY_01325-1;RvY_01363-1;RvY_01380-1;RvY_01498-1;RvY_01500-1;RvY_01643-1;RvY_01753;RvY_02471-1;RvY_02509-1;RvY_02689;RvY_02985-1;RvY_03270-1;RvY_03690-1;RvY_03866-1;RvY_03940-1;RvY_03984-1;RvY_04017-1;RvY_04027-1;RvY_04053-1;RvY_04096-1;RvY_04218-1;RvY_04327-1;RvY_04448-1;RvY_04453-1;RvY_04456-1;RvY_04523-1;RvY_04640-1;RvY_04789-1;RvY_04952-1;RvY_05237-1;RvY_05378-1;RvY_05584-1;RvY_05591-1;RvY_05708-1;RvY_05711-1;RvY_05783;RvY_06207;RvY_06209;RvY_06272-1;RvY_06279-1;RvY_06859-1;RvY_07378-1;RvY_07380-1;RvY_07406-1;RvY_07463-1;RvY_07538-1;RvY_07761-1;RvY_07967-1;RvY_08135-1;RvY_08284-1;RvY_08287;RvY_08327-1;RvY_08569-1;RvY_08664-1;RvY_08708-1;RvY_08832-1;RvY_09151-1;RvY_09238-1;RvY_09442-1;RvY_09499-1;RvY_09740-1;RvY_09880-1;RvY_09926-1;RvY_10035-1;RvY_10040-1;RvY_10041;RvY_10059;RvY_10068-1;RvY_10348;RvY_10361-1;RvY_10367;RvY_10496-1;RvY_10522-1;RvY_10536-1;RvY_10962;RvY_11050-1;RvY_12018-1;RvY_12068-1;RvY_12666-1;RvY_12789-1;RvY_12905-1;RvY_12919-1;RvY_12982-1;RvY_13057-1;RvY_13148-1;RvY_13194-1;RvY_13260;RvY_13376-1;RvY_13377-1;RvY_13380-1;RvY_13606-1;RvY_13928-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_14951-1;RvY_14981;RvY_15018-1;RvY_15179;RvY_15452-1;RvY_15490-1;RvY_15542-1;RvY_15721-1;RvY_15762-1;RvY_16266-1;RvY_16327-1;RvY_16339;RvY_16420-1;RvY_16599-1;RvY_16632-1;RvY_16725-1;RvY_16760-1;RvY_16828-1;RvY_16938-1;RvY_17337-1;RvY_17338-1;RvY_17538-1;RvY_17552-1;RvY_18344;RvY_18587-1;RvY_18667-1;RvY_18968-1;RvY_19258-1;RvY_19294-1;atp6;cob;cox1;cox2;cox3;nad1;nad2;nad3;nad4;nad5;nad6	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map01100	445	4680	143	1120	0.32134831460674157	0.23931623931623933	1.3427768860353129	2.163833467069444e-5	5.276424685084721e-4	TRUE	RvY_00067-1;RvY_00525-1;RvY_00933-1;RvY_00947-1;RvY_01156-1;RvY_01241-1;RvY_01265;RvY_01325-1;RvY_01363-1;RvY_01380-1;RvY_01498-1;RvY_01500-1;RvY_01643-1;RvY_01753;RvY_02471-1;RvY_02509-1;RvY_02689;RvY_02985-1;RvY_03270-1;RvY_03690-1;RvY_03866-1;RvY_03940-1;RvY_03984-1;RvY_04017-1;RvY_04027-1;RvY_04053-1;RvY_04096-1;RvY_04218-1;RvY_04327-1;RvY_04448-1;RvY_04453-1;RvY_04456-1;RvY_04523-1;RvY_04640-1;RvY_04789-1;RvY_04952-1;RvY_05237-1;RvY_05378-1;RvY_05584-1;RvY_05591-1;RvY_05708-1;RvY_05711-1;RvY_05783;RvY_06207;RvY_06209;RvY_06272-1;RvY_06279-1;RvY_06859-1;RvY_07378-1;RvY_07380-1;RvY_07406-1;RvY_07463-1;RvY_07538-1;RvY_07761-1;RvY_07967-1;RvY_08135-1;RvY_08284-1;RvY_08287;RvY_08327-1;RvY_08569-1;RvY_08664-1;RvY_08708-1;RvY_08832-1;RvY_09151-1;RvY_09238-1;RvY_09442-1;RvY_09499-1;RvY_09740-1;RvY_09880-1;RvY_09926-1;RvY_10035-1;RvY_10040-1;RvY_10041;RvY_10059;RvY_10068-1;RvY_10348;RvY_10361-1;RvY_10367;RvY_10496-1;RvY_10522-1;RvY_10536-1;RvY_10962;RvY_11050-1;RvY_12018-1;RvY_12068-1;RvY_12666-1;RvY_12789-1;RvY_12905-1;RvY_12919-1;RvY_12982-1;RvY_13057-1;RvY_13148-1;RvY_13194-1;RvY_13260;RvY_13376-1;RvY_13377-1;RvY_13380-1;RvY_13606-1;RvY_13928-1;RvY_14614-1;RvY_14671-1;RvY_14713-1;RvY_14888-1;RvY_14951-1;RvY_14981;RvY_15018-1;RvY_15179;RvY_15452-1;RvY_15490-1;RvY_15542-1;RvY_15721-1;RvY_15762-1;RvY_16266-1;RvY_16327-1;RvY_16339;RvY_16420-1;RvY_16599-1;RvY_16632-1;RvY_16725-1;RvY_16760-1;RvY_16828-1;RvY_16938-1;RvY_17337-1;RvY_17338-1;RvY_17538-1;RvY_17552-1;RvY_18344;RvY_18587-1;RvY_18667-1;RvY_18968-1;RvY_19258-1;RvY_19294-1;atp6;cob;cox1;cox2;cox3;nad1;nad2;nad3;nad4;nad5;nad6	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00140	445	4680	17	61	0.038202247191011236	0.013034188034188035	2.9309265058021734	3.225979361047784e-5	7.304538981801054e-4	TRUE	RvY_03557-1;RvY_03647-1;RvY_04027-1;RvY_04205;RvY_04667-1;RvY_04789-1;RvY_04952-1;RvY_05124-1;RvY_07516-1;RvY_12170-1;RvY_12183-1;RvY_12982-1;RvY_15721-1;RvY_16327-1;RvY_16339;RvY_17022-1;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00140	445	4680	17	61	0.038202247191011236	0.013034188034188035	2.9309265058021734	3.225979361047784e-5	7.304538981801054e-4	TRUE	RvY_03557-1;RvY_03647-1;RvY_04027-1;RvY_04205;RvY_04667-1;RvY_04789-1;RvY_04952-1;RvY_05124-1;RvY_07516-1;RvY_12170-1;RvY_12183-1;RvY_12982-1;RvY_15721-1;RvY_16327-1;RvY_16339;RvY_17022-1;RvY_19256-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K20526	550	7178	5	6	0.00909090909090909	8.358874338255781e-4	10.875757575757575	1.459579453472575e-5	0.0015130973667665695	TRUE	RvY_00798-1;RvY_00799-1;RvY_07563;RvY_11050-1;RvY_12823	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K04565	550	7178	7	14	0.012727272727272728	0.0019504040122596824	6.525454545454545	3.183781816716916e-5	0.0028290175571398886	TRUE	RvY_00648-1;RvY_00649-1;RvY_00650-1;RvY_00651-1;RvY_09480-1;RvY_10893-1;RvY_10894-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05410	445	4680	15	57	0.033707865168539325	0.01217948717948718	2.767593140153755	1.9101597016555537e-4	0.004036804169498737	TRUE	RvY_00196-1;RvY_00244;RvY_00850;RvY_02526;RvY_03362-1;RvY_05164-1;RvY_05165-1;RvY_06155-1;RvY_11973-1;RvY_12184-1;RvY_12738;RvY_12740-1;RvY_14968-1;RvY_17053-1;RvY_17945	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05410	445	4680	15	57	0.033707865168539325	0.01217948717948718	2.767593140153755	1.9101597016555537e-4	0.004036804169498737	TRUE	RvY_00196-1;RvY_00244;RvY_00850;RvY_02526;RvY_03362-1;RvY_05164-1;RvY_05165-1;RvY_06155-1;RvY_11973-1;RvY_12184-1;RvY_12738;RvY_12740-1;RvY_14968-1;RvY_17053-1;RvY_17945	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko00790	445	4680	13	47	0.029213483146067417	0.010042735042735043	2.908917045182883	2.986003861534944e-4	0.005916020150666107	TRUE	RvY_01265;RvY_04453-1;RvY_04766-1;RvY_05708-1;RvY_06291-1;RvY_06303-1;RvY_08327-1;RvY_08708-1;RvY_09864-1;RvY_13194-1;RvY_13380-1;RvY_13901-1;RvY_16828-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map00790	445	4680	13	47	0.029213483146067417	0.010042735042735043	2.908917045182883	2.986003861534944e-4	0.005916020150666107	TRUE	RvY_01265;RvY_04453-1;RvY_04766-1;RvY_05708-1;RvY_06291-1;RvY_06303-1;RvY_08327-1;RvY_08708-1;RvY_09864-1;RvY_13194-1;RvY_13380-1;RvY_13901-1;RvY_16828-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	ko05418	445	4680	21	102	0.04719101123595506	0.021794871794871794	2.165234633179115	4.7060585835853103e-4	0.00877541512350908	TRUE	RvY_00933-1;RvY_03941;RvY_04384-1;RvY_04766-1;RvY_06007-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10348;RvY_10794-1;RvY_10798-1;RvY_11352-1;RvY_12385-1;RvY_13901-1;RvY_14968-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_18344;RvY_18462-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	PATHWAY	map05418	445	4680	21	102	0.04719101123595506	0.021794871794871794	2.165234633179115	4.7060585835853103e-4	0.00877541512350908	TRUE	RvY_00933-1;RvY_03941;RvY_04384-1;RvY_04766-1;RvY_06007-1;RvY_06291-1;RvY_06303-1;RvY_08287;RvY_10348;RvY_10794-1;RvY_10798-1;RvY_11352-1;RvY_12385-1;RvY_13901-1;RvY_14968-1;RvY_16445;RvY_16446;RvY_16447-1;RvY_16968;RvY_18344;RvY_18462-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K13907	550	7178	5	8	0.00909090909090909	0.0011145165784341043	8.156818181818181	1.1956692796899554e-4	0.009060203545479742	TRUE	RvY_00170-1;RvY_11233;RvY_11234;RvY_15841-1;RvY_16242-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K08752	550	7178	4	5	0.007272727272727273	6.965728615213151e-4	10.440727272727273	1.602286800647543e-4	0.009060203545479742	TRUE	RvY_03638-1;RvY_12500-1;RvY_15380;RvY_18222-1	1233	1110
DES__Highly_Stable__down__Highly_Stable_Down	main_class	DES	Highly Stable	down	Highly Stable Down	KO	K08756	550	7178	4	5	0.007272727272727273	6.965728615213151e-4	10.440727272727273	1.602286800647543e-4	0.009060203545479742	TRUE	RvY_03638-1;RvY_12500-1;RvY_15380;RvY_18222-1	1233	1110
