condition	feature_id	SSI	stability_level	stability_level_clean
lt	RvY_15431-1	1	highly_stable	Highly stable
lt	RvY_15432-1	1	highly_stable	Highly stable
lt	RvY_15433-1	1	highly_stable	Highly stable
lt	RvY_15434-1	1	highly_stable	Highly stable
lt	RvY_15435-1	1	highly_stable	Highly stable
lt	RvY_15436-1	1	highly_stable	Highly stable
lt	RvY_15437-1	1	highly_stable	Highly stable
lt	RvY_15439-1	1	highly_stable	Highly stable
lt	RvY_15440-1	1	highly_stable	Highly stable
lt	RvY_15441-1	1	highly_stable	Highly stable
lt	RvY_15442-1	1	highly_stable	Highly stable
lt	RvY_15443-1	1	highly_stable	Highly stable
lt	RvY_15444-1	1	highly_stable	Highly stable
lt	RvY_15445-1	1	highly_stable	Highly stable
lt	RvY_15447-1	1	highly_stable	Highly stable
lt	RvY_15448-1	1	highly_stable	Highly stable
lt	RvY_15449-1	1	highly_stable	Highly stable
lt	RvY_15450-1	1	highly_stable	Highly stable
lt	RvY_15451-1	1	highly_stable	Highly stable
lt	RvY_15452-1	1	highly_stable	Highly stable
lt	RvY_15453-1	1	highly_stable	Highly stable
lt	RvY_15454-1	1	highly_stable	Highly stable
lt	RvY_15455-1	1	highly_stable	Highly stable
lt	RvY_15457	1	highly_stable	Highly stable
lt	RvY_15459-1	1	highly_stable	Highly stable
lt	RvY_15460-1	1	highly_stable	Highly stable
lt	RvY_15461-1	1	highly_stable	Highly stable
lt	RvY_15462-1	1	highly_stable	Highly stable
lt	RvY_15463-1	1	highly_stable	Highly stable
lt	RvY_15464	1	highly_stable	Highly stable
lt	RvY_15465-1	1	highly_stable	Highly stable
lt	RvY_15466-1	1	highly_stable	Highly stable
lt	RvY_15467-1	1	highly_stable	Highly stable
lt	RvY_15470-1	1	highly_stable	Highly stable
lt	RvY_15471	1	highly_stable	Highly stable
lt	RvY_15472-1	1	highly_stable	Highly stable
lt	RvY_15473-1	1	highly_stable	Highly stable
lt	RvY_15474-1	1	highly_stable	Highly stable
lt	RvY_15475-1	1	highly_stable	Highly stable
lt	RvY_15476-1	1	highly_stable	Highly stable
lt	RvY_15478-1	1	highly_stable	Highly stable
lt	RvY_15481-1	1	highly_stable	Highly stable
lt	RvY_15482	1	highly_stable	Highly stable
lt	RvY_15483-1	1	highly_stable	Highly stable
lt	RvY_15484	1	highly_stable	Highly stable
lt	RvY_15486-1	1	highly_stable	Highly stable
lt	RvY_15488	1	highly_stable	Highly stable
lt	RvY_15489-1	1	highly_stable	Highly stable
lt	RvY_15490-1	1	highly_stable	Highly stable
lt	RvY_15491-1	1	highly_stable	Highly stable
lt	RvY_15492-1	1	highly_stable	Highly stable
lt	RvY_15494-1	1	highly_stable	Highly stable
lt	RvY_15495-1	1	highly_stable	Highly stable
lt	RvY_15496-1	1	highly_stable	Highly stable
lt	RvY_15497-1	1	highly_stable	Highly stable
lt	RvY_15500-1	1	highly_stable	Highly stable
lt	RvY_15501-1	1	highly_stable	Highly stable
lt	RvY_15502-1	1	highly_stable	Highly stable
lt	RvY_15503-1	1	highly_stable	Highly stable
lt	RvY_15504-1	1	highly_stable	Highly stable
lt	RvY_15505-1	1	highly_stable	Highly stable
lt	RvY_15507-1	1	highly_stable	Highly stable
lt	RvY_15508-1	1	highly_stable	Highly stable
lt	RvY_15510-1	1	highly_stable	Highly stable
lt	RvY_15511-1	1	highly_stable	Highly stable
lt	RvY_15512	1	highly_stable	Highly stable
lt	RvY_15513-1	1	highly_stable	Highly stable
lt	RvY_15514-1	1	highly_stable	Highly stable
lt	RvY_15515-1	1	highly_stable	Highly stable
lt	RvY_15517-1	1	highly_stable	Highly stable
lt	RvY_15519-1	1	highly_stable	Highly stable
lt	RvY_15520-1	1	highly_stable	Highly stable
lt	RvY_15521-1	1	highly_stable	Highly stable
lt	RvY_15522	1	highly_stable	Highly stable
lt	RvY_15523	1	highly_stable	Highly stable
lt	RvY_15524-1	1	highly_stable	Highly stable
lt	RvY_15526-1	1	highly_stable	Highly stable
lt	RvY_15527-1	1	highly_stable	Highly stable
lt	RvY_15529-1	1	highly_stable	Highly stable
lt	RvY_15530-1	1	highly_stable	Highly stable
lt	RvY_15531	1	highly_stable	Highly stable
lt	RvY_15532-1	1	highly_stable	Highly stable
lt	RvY_15533-1	1	highly_stable	Highly stable
lt	RvY_15534-1	1	highly_stable	Highly stable
lt	RvY_15535-1	1	highly_stable	Highly stable
lt	RvY_15536-1	1	highly_stable	Highly stable
lt	RvY_15537-1	1	highly_stable	Highly stable
lt	RvY_15538-1	1	highly_stable	Highly stable
lt	RvY_15540-1	1	highly_stable	Highly stable
lt	RvY_15541-1	1	highly_stable	Highly stable
lt	RvY_15542-1	1	highly_stable	Highly stable
lt	RvY_15543-1	1	highly_stable	Highly stable
lt	RvY_15544-1	1	highly_stable	Highly stable
lt	RvY_15545-1	1	highly_stable	Highly stable
lt	RvY_15546	1	highly_stable	Highly stable
lt	RvY_15547-1	1	highly_stable	Highly stable
lt	RvY_15548-1	1	highly_stable	Highly stable
lt	RvY_15549-1	1	highly_stable	Highly stable
lt	RvY_15550-1	1	highly_stable	Highly stable
lt	RvY_15551-1	1	highly_stable	Highly stable
lt	RvY_15552	1	highly_stable	Highly stable
lt	RvY_15553-1	1	highly_stable	Highly stable
lt	RvY_15554-1	1	highly_stable	Highly stable
lt	RvY_15555-1	1	highly_stable	Highly stable
lt	RvY_15556-1	1	highly_stable	Highly stable
lt	RvY_15557	1	highly_stable	Highly stable
lt	RvY_15558-1	1	highly_stable	Highly stable
lt	RvY_15559	1	highly_stable	Highly stable
lt	RvY_15560-1	1	highly_stable	Highly stable
lt	RvY_15561-1	1	highly_stable	Highly stable
lt	RvY_15562-1	1	highly_stable	Highly stable
lt	RvY_15563-1	1	highly_stable	Highly stable
lt	RvY_15564-1	1	highly_stable	Highly stable
lt	RvY_15565-1	1	highly_stable	Highly stable
lt	RvY_15567-1	1	highly_stable	Highly stable
lt	RvY_15568-1	1	highly_stable	Highly stable
lt	RvY_15569	1	highly_stable	Highly stable
lt	RvY_15571-1	1	highly_stable	Highly stable
lt	RvY_15572-1	1	highly_stable	Highly stable
lt	RvY_15573-1	1	highly_stable	Highly stable
lt	RvY_15574-1	1	highly_stable	Highly stable
lt	RvY_15575	1	highly_stable	Highly stable
lt	RvY_15576-1	1	highly_stable	Highly stable
lt	RvY_15577	1	highly_stable	Highly stable
lt	RvY_15578-1	1	highly_stable	Highly stable
lt	RvY_15579-1	1	highly_stable	Highly stable
lt	RvY_15580-1	1	highly_stable	Highly stable
lt	RvY_15581-1	1	highly_stable	Highly stable
lt	RvY_15584-1	1	highly_stable	Highly stable
lt	RvY_15585	1	highly_stable	Highly stable
lt	RvY_15586-1	1	highly_stable	Highly stable
lt	RvY_15587-1	1	highly_stable	Highly stable
lt	RvY_15588-1	1	highly_stable	Highly stable
lt	RvY_15589-1	1	highly_stable	Highly stable
lt	RvY_15590-1	1	highly_stable	Highly stable
lt	RvY_15592	1	highly_stable	Highly stable
lt	RvY_15593-1	1	highly_stable	Highly stable
lt	RvY_15595	1	highly_stable	Highly stable
lt	RvY_15596-1	1	highly_stable	Highly stable
lt	RvY_15599-1	1	highly_stable	Highly stable
lt	RvY_15600-1	1	highly_stable	Highly stable
lt	RvY_15601-1	1	highly_stable	Highly stable
lt	RvY_15602	1	highly_stable	Highly stable
lt	RvY_15603-1	1	highly_stable	Highly stable
lt	RvY_15604-1	1	highly_stable	Highly stable
lt	RvY_15605-1	1	highly_stable	Highly stable
lt	RvY_15606-1	1	highly_stable	Highly stable
lt	RvY_15607-1	1	highly_stable	Highly stable
lt	RvY_15608	1	highly_stable	Highly stable
lt	RvY_15609	1	highly_stable	Highly stable
lt	RvY_15610	1	highly_stable	Highly stable
lt	RvY_15611-1	1	highly_stable	Highly stable
lt	RvY_15612-1	1	highly_stable	Highly stable
lt	RvY_15613-1	1	highly_stable	Highly stable
lt	RvY_15615-1	1	highly_stable	Highly stable
lt	RvY_15617-1	1	highly_stable	Highly stable
lt	RvY_15620-1	1	highly_stable	Highly stable
lt	RvY_15621	1	highly_stable	Highly stable
lt	RvY_15622-1	1	highly_stable	Highly stable
lt	RvY_15623	1	highly_stable	Highly stable
lt	RvY_15624-1	1	highly_stable	Highly stable
lt	RvY_15625	1	highly_stable	Highly stable
lt	RvY_15626-1	1	highly_stable	Highly stable
lt	RvY_15627-1	1	highly_stable	Highly stable
lt	RvY_15628-1	1	highly_stable	Highly stable
lt	RvY_15629-1	1	highly_stable	Highly stable
lt	RvY_15633-1	1	highly_stable	Highly stable
lt	RvY_15634-1	1	highly_stable	Highly stable
lt	RvY_15635-1	1	highly_stable	Highly stable
lt	RvY_15636-1	1	highly_stable	Highly stable
lt	RvY_15637	1	highly_stable	Highly stable
lt	RvY_15638-1	1	highly_stable	Highly stable
lt	RvY_15639-1	1	highly_stable	Highly stable
lt	RvY_15642-1	1	highly_stable	Highly stable
lt	RvY_15645-1	1	highly_stable	Highly stable
lt	RvY_15646-1	1	highly_stable	Highly stable
lt	RvY_15648-1	1	highly_stable	Highly stable
lt	RvY_15649-1	1	highly_stable	Highly stable
lt	RvY_15650-1	1	highly_stable	Highly stable
lt	RvY_15651-1	1	highly_stable	Highly stable
lt	RvY_15652-1	1	highly_stable	Highly stable
lt	RvY_15653-1	1	highly_stable	Highly stable
lt	RvY_15654-1	1	highly_stable	Highly stable
lt	RvY_15655-1	1	highly_stable	Highly stable
lt	RvY_15656-1	1	highly_stable	Highly stable
lt	RvY_15657-1	1	highly_stable	Highly stable
lt	RvY_15658-1	1	highly_stable	Highly stable
lt	RvY_15659-1	1	highly_stable	Highly stable
lt	RvY_15662-1	1	highly_stable	Highly stable
lt	RvY_15663-1	1	highly_stable	Highly stable
lt	RvY_15664	1	highly_stable	Highly stable
lt	RvY_15665	1	highly_stable	Highly stable
lt	RvY_15666-1	1	highly_stable	Highly stable
lt	RvY_15668-1	1	highly_stable	Highly stable
lt	RvY_15669-1	1	highly_stable	Highly stable
lt	RvY_15670-1	1	highly_stable	Highly stable
lt	RvY_15671-1	1	highly_stable	Highly stable
lt	RvY_15672-1	1	highly_stable	Highly stable
lt	RvY_15673-1	1	highly_stable	Highly stable
lt	RvY_15674-1	1	highly_stable	Highly stable
lt	RvY_15675-1	1	highly_stable	Highly stable
lt	RvY_15676-1	1	highly_stable	Highly stable
lt	RvY_15677-1	1	highly_stable	Highly stable
lt	RvY_15679-1	1	highly_stable	Highly stable
lt	RvY_15681-1	1	highly_stable	Highly stable
lt	RvY_15682-1	1	highly_stable	Highly stable
lt	RvY_15683-1	1	highly_stable	Highly stable
lt	RvY_15684-1	1	highly_stable	Highly stable
lt	RvY_15685-1	1	highly_stable	Highly stable
lt	RvY_15686	1	highly_stable	Highly stable
lt	RvY_15687-1	1	highly_stable	Highly stable
lt	RvY_15690-1	1	highly_stable	Highly stable
lt	RvY_15691-1	1	highly_stable	Highly stable
lt	RvY_15696-1	1	highly_stable	Highly stable
lt	RvY_15697-1	1	highly_stable	Highly stable
lt	RvY_15698-1	1	highly_stable	Highly stable
lt	RvY_15699-1	1	highly_stable	Highly stable
lt	RvY_15700-1	1	highly_stable	Highly stable
lt	RvY_15701	1	highly_stable	Highly stable
lt	RvY_15702-1	1	highly_stable	Highly stable
lt	RvY_15703-1	1	highly_stable	Highly stable
lt	RvY_15709	1	highly_stable	Highly stable
lt	RvY_15710-1	1	highly_stable	Highly stable
lt	RvY_15711-1	1	highly_stable	Highly stable
lt	RvY_15713-1	1	highly_stable	Highly stable
lt	RvY_15717-1	1	highly_stable	Highly stable
lt	RvY_15718-1	1	highly_stable	Highly stable
lt	RvY_15719-1	1	highly_stable	Highly stable
lt	RvY_15722-1	1	highly_stable	Highly stable
lt	RvY_15723-1	1	highly_stable	Highly stable
lt	RvY_15724-1	1	highly_stable	Highly stable
lt	RvY_15725-1	1	highly_stable	Highly stable
lt	RvY_15726-1	1	highly_stable	Highly stable
lt	RvY_15727-1	1	highly_stable	Highly stable
lt	RvY_15729-1	1	highly_stable	Highly stable
lt	RvY_15730-1	1	highly_stable	Highly stable
lt	RvY_15731-1	1	highly_stable	Highly stable
lt	RvY_15732-1	1	highly_stable	Highly stable
lt	RvY_15733-1	1	highly_stable	Highly stable
lt	RvY_15734-1	1	highly_stable	Highly stable
lt	RvY_15735-1	1	highly_stable	Highly stable
lt	RvY_15736-1	1	highly_stable	Highly stable
lt	RvY_15737-1	1	highly_stable	Highly stable
lt	RvY_15739-1	1	highly_stable	Highly stable
lt	RvY_15740-1	1	highly_stable	Highly stable
lt	RvY_15741-1	1	highly_stable	Highly stable
lt	RvY_15742-1	1	highly_stable	Highly stable
lt	RvY_15743-1	1	highly_stable	Highly stable
lt	RvY_15744-1	1	highly_stable	Highly stable
lt	RvY_15746-1	1	highly_stable	Highly stable
lt	RvY_15747-1	1	highly_stable	Highly stable
lt	RvY_15748-1	1	highly_stable	Highly stable
lt	RvY_15749	1	highly_stable	Highly stable
lt	RvY_15750-1	1	highly_stable	Highly stable
lt	RvY_15751	1	highly_stable	Highly stable
lt	RvY_15752-1	1	highly_stable	Highly stable
lt	RvY_15753-1	1	highly_stable	Highly stable
lt	RvY_15754	1	highly_stable	Highly stable
lt	RvY_15755-1	1	highly_stable	Highly stable
lt	RvY_15756-1	1	highly_stable	Highly stable
lt	RvY_15758	1	highly_stable	Highly stable
lt	RvY_15759	1	highly_stable	Highly stable
lt	RvY_15760-1	1	highly_stable	Highly stable
lt	RvY_15761-1	1	highly_stable	Highly stable
lt	RvY_15762-1	1	highly_stable	Highly stable
lt	RvY_15763-1	1	highly_stable	Highly stable
lt	RvY_15764-1	1	highly_stable	Highly stable
lt	RvY_15766-1	1	highly_stable	Highly stable
lt	RvY_15767	1	highly_stable	Highly stable
lt	RvY_15768-1	1	highly_stable	Highly stable
lt	RvY_15769-1	1	highly_stable	Highly stable
lt	RvY_15770-1	1	highly_stable	Highly stable
lt	RvY_15771-1	1	highly_stable	Highly stable
lt	RvY_15772	1	highly_stable	Highly stable
lt	RvY_15773-1	1	highly_stable	Highly stable
lt	RvY_15774-1	1	highly_stable	Highly stable
lt	RvY_15775-1	1	highly_stable	Highly stable
lt	RvY_15776-1	1	highly_stable	Highly stable
lt	RvY_15777-1	1	highly_stable	Highly stable
lt	RvY_15778-1	1	highly_stable	Highly stable
lt	RvY_15779-1	1	highly_stable	Highly stable
lt	RvY_15780-1	1	highly_stable	Highly stable
lt	RvY_15781-1	1	highly_stable	Highly stable
lt	RvY_15782-1	1	highly_stable	Highly stable
lt	RvY_15783-1	1	highly_stable	Highly stable
lt	RvY_15784-1	1	highly_stable	Highly stable
lt	RvY_15785	1	highly_stable	Highly stable
lt	RvY_15786-1	1	highly_stable	Highly stable
lt	RvY_15787-1	1	highly_stable	Highly stable
lt	RvY_15788-1	1	highly_stable	Highly stable
lt	RvY_15790-1	1	highly_stable	Highly stable
lt	RvY_15791-1	1	highly_stable	Highly stable
lt	RvY_15792-1	1	highly_stable	Highly stable
lt	RvY_15793-1	1	highly_stable	Highly stable
lt	RvY_15794-1	1	highly_stable	Highly stable
lt	RvY_15795-1	1	highly_stable	Highly stable
lt	RvY_15796-1	1	highly_stable	Highly stable
lt	RvY_15797	1	highly_stable	Highly stable
lt	RvY_15798-1	1	highly_stable	Highly stable
lt	RvY_15799	1	highly_stable	Highly stable
lt	RvY_15800-1	1	highly_stable	Highly stable
lt	RvY_15801-1	1	highly_stable	Highly stable
lt	RvY_15802-1	1	highly_stable	Highly stable
lt	RvY_15803-1	1	highly_stable	Highly stable
lt	RvY_15805	1	highly_stable	Highly stable
lt	RvY_15806	1	highly_stable	Highly stable
lt	RvY_15807	1	highly_stable	Highly stable
lt	RvY_15808-1	1	highly_stable	Highly stable
lt	RvY_15809	1	highly_stable	Highly stable
lt	RvY_15810	1	highly_stable	Highly stable
lt	RvY_15811-1	1	highly_stable	Highly stable
lt	RvY_15812-1	1	highly_stable	Highly stable
lt	RvY_15813-1	1	highly_stable	Highly stable
lt	RvY_15814-1	1	highly_stable	Highly stable
lt	RvY_15815-1	1	highly_stable	Highly stable
lt	RvY_15816-1	1	highly_stable	Highly stable
lt	RvY_15817-1	1	highly_stable	Highly stable
lt	RvY_15818-1	1	highly_stable	Highly stable
lt	RvY_15820-1	1	highly_stable	Highly stable
lt	RvY_15821-1	1	highly_stable	Highly stable
lt	RvY_15822-1	1	highly_stable	Highly stable
lt	RvY_15823-1	1	highly_stable	Highly stable
lt	RvY_15824-1	1	highly_stable	Highly stable
lt	RvY_15826-1	1	highly_stable	Highly stable
lt	RvY_15830	1	highly_stable	Highly stable
lt	RvY_15831-1	1	highly_stable	Highly stable
lt	RvY_15832-1	1	highly_stable	Highly stable
lt	RvY_15833-1	1	highly_stable	Highly stable
lt	RvY_15834-1	1	highly_stable	Highly stable
lt	RvY_15835-1	1	highly_stable	Highly stable
lt	RvY_15837-1	1	highly_stable	Highly stable
lt	RvY_15838-1	1	highly_stable	Highly stable
lt	RvY_15839-1	1	highly_stable	Highly stable
lt	RvY_15840-1	1	highly_stable	Highly stable
lt	RvY_15841-1	1	highly_stable	Highly stable
lt	RvY_15842-1	1	highly_stable	Highly stable
lt	RvY_15843-1	1	highly_stable	Highly stable
lt	RvY_15844-1	1	highly_stable	Highly stable
lt	RvY_15845-1	1	highly_stable	Highly stable
lt	RvY_15846-1	1	highly_stable	Highly stable
lt	RvY_15847-1	1	highly_stable	Highly stable
lt	RvY_15848-1	1	highly_stable	Highly stable
lt	RvY_15849-1	1	highly_stable	Highly stable
lt	RvY_15850	1	highly_stable	Highly stable
lt	RvY_15851-1	1	highly_stable	Highly stable
lt	RvY_15852-1	1	highly_stable	Highly stable
lt	RvY_15853-1	1	highly_stable	Highly stable
lt	RvY_15854-1	1	highly_stable	Highly stable
lt	RvY_15855-1	1	highly_stable	Highly stable
lt	RvY_15856-1	1	highly_stable	Highly stable
lt	RvY_15857-1	1	highly_stable	Highly stable
lt	RvY_15859	1	highly_stable	Highly stable
lt	RvY_15860	1	highly_stable	Highly stable
lt	RvY_15861-1	1	highly_stable	Highly stable
lt	RvY_15862-1	1	highly_stable	Highly stable
lt	RvY_15863-1	1	highly_stable	Highly stable
lt	RvY_15864	1	highly_stable	Highly stable
lt	RvY_15865-1	1	highly_stable	Highly stable
lt	RvY_15866-1	1	highly_stable	Highly stable
lt	RvY_15867-1	1	highly_stable	Highly stable
lt	RvY_15868-1	1	highly_stable	Highly stable
lt	RvY_15869-1	1	highly_stable	Highly stable
lt	RvY_15870-1	1	highly_stable	Highly stable
lt	RvY_15871-1	1	highly_stable	Highly stable
lt	RvY_15872-1	1	highly_stable	Highly stable
lt	RvY_15873-1	1	highly_stable	Highly stable
lt	RvY_15874-1	1	highly_stable	Highly stable
lt	RvY_15875-1	1	highly_stable	Highly stable
lt	RvY_15876-1	1	highly_stable	Highly stable
lt	RvY_15877-1	1	highly_stable	Highly stable
lt	RvY_15878-1	1	highly_stable	Highly stable
lt	RvY_15879-1	1	highly_stable	Highly stable
lt	RvY_15880-1	1	highly_stable	Highly stable
lt	RvY_15881-1	1	highly_stable	Highly stable
lt	RvY_15882-1	1	highly_stable	Highly stable
lt	RvY_15888-1	1	highly_stable	Highly stable
lt	RvY_15889-1	1	highly_stable	Highly stable
lt	RvY_15890-1	1	highly_stable	Highly stable
lt	RvY_15891-1	1	highly_stable	Highly stable
lt	RvY_15892-1	1	highly_stable	Highly stable
lt	RvY_15893-1	1	highly_stable	Highly stable
lt	RvY_15894	1	highly_stable	Highly stable
lt	RvY_15895-1	1	highly_stable	Highly stable
lt	RvY_15896-1	1	highly_stable	Highly stable
lt	RvY_15897-1	1	highly_stable	Highly stable
lt	RvY_15898-1	1	highly_stable	Highly stable
lt	RvY_15899	1	highly_stable	Highly stable
lt	RvY_15900-1	1	highly_stable	Highly stable
lt	RvY_15901-1	1	highly_stable	Highly stable
lt	RvY_15902-1	1	highly_stable	Highly stable
lt	RvY_15903-1	1	highly_stable	Highly stable
lt	RvY_15904-1	1	highly_stable	Highly stable
lt	RvY_15905-1	1	highly_stable	Highly stable
lt	RvY_15906-1	1	highly_stable	Highly stable
lt	RvY_15907-1	1	highly_stable	Highly stable
lt	RvY_15908-1	1	highly_stable	Highly stable
lt	RvY_15909-1	1	highly_stable	Highly stable
lt	RvY_15910-1	1	highly_stable	Highly stable
lt	RvY_15913-1	1	highly_stable	Highly stable
lt	RvY_15914	1	highly_stable	Highly stable
lt	RvY_15915-1	1	highly_stable	Highly stable
lt	RvY_15916-1	1	highly_stable	Highly stable
lt	RvY_15917	1	highly_stable	Highly stable
lt	RvY_15918	1	highly_stable	Highly stable
lt	RvY_15920-1	1	highly_stable	Highly stable
lt	RvY_15921-1	1	highly_stable	Highly stable
lt	RvY_15923	1	highly_stable	Highly stable
lt	RvY_15924-1	1	highly_stable	Highly stable
lt	RvY_15926	1	highly_stable	Highly stable
lt	RvY_15927-1	1	highly_stable	Highly stable
lt	RvY_15928-1	1	highly_stable	Highly stable
lt	RvY_15929-1	1	highly_stable	Highly stable
lt	RvY_15930-1	1	highly_stable	Highly stable
lt	RvY_15932-1	1	highly_stable	Highly stable
lt	RvY_15933-1	1	highly_stable	Highly stable
lt	RvY_15934-1	1	highly_stable	Highly stable
lt	RvY_15935-1	1	highly_stable	Highly stable
lt	RvY_15936-1	1	highly_stable	Highly stable
lt	RvY_15937	1	highly_stable	Highly stable
lt	RvY_15938-1	1	highly_stable	Highly stable
lt	RvY_15939-1	1	highly_stable	Highly stable
lt	RvY_15940-1	1	highly_stable	Highly stable
lt	RvY_15941-1	1	highly_stable	Highly stable
lt	RvY_15942-1	1	highly_stable	Highly stable
lt	RvY_15943-1	1	highly_stable	Highly stable
lt	RvY_15947-1	1	highly_stable	Highly stable
lt	RvY_15948	1	highly_stable	Highly stable
lt	RvY_15950	1	highly_stable	Highly stable
lt	RvY_15951-1	1	highly_stable	Highly stable
lt	RvY_15952-1	1	highly_stable	Highly stable
lt	RvY_15953-1	1	highly_stable	Highly stable
lt	RvY_15955-1	1	highly_stable	Highly stable
lt	RvY_15956-1	1	highly_stable	Highly stable
lt	RvY_15957-1	1	highly_stable	Highly stable
lt	RvY_15958-1	1	highly_stable	Highly stable
lt	RvY_15959	1	highly_stable	Highly stable
lt	RvY_15960-1	1	highly_stable	Highly stable
lt	RvY_15961-1	1	highly_stable	Highly stable
lt	RvY_15962-1	1	highly_stable	Highly stable
lt	RvY_15963-1	1	highly_stable	Highly stable
lt	RvY_15964	1	highly_stable	Highly stable
lt	RvY_15965-1	1	highly_stable	Highly stable
lt	RvY_15966-1	1	highly_stable	Highly stable
lt	RvY_15968-1	1	highly_stable	Highly stable
lt	RvY_15970-1	1	highly_stable	Highly stable
lt	RvY_15971-1	1	highly_stable	Highly stable
lt	RvY_15972-1	1	highly_stable	Highly stable
lt	RvY_15973-1	1	highly_stable	Highly stable
lt	RvY_15974-1	1	highly_stable	Highly stable
lt	RvY_15975-1	1	highly_stable	Highly stable
lt	RvY_15977-1	1	highly_stable	Highly stable
lt	RvY_15978-1	1	highly_stable	Highly stable
lt	RvY_15979-1	1	highly_stable	Highly stable
lt	RvY_15981-1	1	highly_stable	Highly stable
lt	RvY_15982	1	highly_stable	Highly stable
lt	RvY_15983	1	highly_stable	Highly stable
lt	RvY_15984	1	highly_stable	Highly stable
lt	RvY_15985-1	1	highly_stable	Highly stable
lt	RvY_15986-1	1	highly_stable	Highly stable
lt	RvY_15987-1	1	highly_stable	Highly stable
lt	RvY_15988	1	highly_stable	Highly stable
lt	RvY_15990-1	1	highly_stable	Highly stable
lt	RvY_15991-1	1	highly_stable	Highly stable
lt	RvY_15992-1	1	highly_stable	Highly stable
lt	RvY_15993-1	1	highly_stable	Highly stable
lt	RvY_15994-1	1	highly_stable	Highly stable
lt	RvY_15996-1	1	highly_stable	Highly stable
lt	RvY_15997-1	1	highly_stable	Highly stable
lt	RvY_15998-1	1	highly_stable	Highly stable
lt	RvY_15999	1	highly_stable	Highly stable
lt	RvY_16000-1	1	highly_stable	Highly stable
lt	RvY_16001	1	highly_stable	Highly stable
lt	RvY_16002-1	1	highly_stable	Highly stable
lt	RvY_16003-1	1	highly_stable	Highly stable
lt	RvY_16004-1	1	highly_stable	Highly stable
lt	RvY_16005-1	1	highly_stable	Highly stable
lt	RvY_16006-1	1	highly_stable	Highly stable
lt	RvY_16007	1	highly_stable	Highly stable
lt	RvY_16008-1	1	highly_stable	Highly stable
lt	RvY_16009-1	1	highly_stable	Highly stable
lt	RvY_16010-1	1	highly_stable	Highly stable
lt	RvY_16011-1	1	highly_stable	Highly stable
lt	RvY_16012-1	1	highly_stable	Highly stable
lt	RvY_16013-1	1	highly_stable	Highly stable
lt	RvY_16014	1	highly_stable	Highly stable
lt	RvY_16016-1	1	highly_stable	Highly stable
lt	RvY_16017-1	1	highly_stable	Highly stable
lt	RvY_16019-1	1	highly_stable	Highly stable
lt	RvY_16021-1	1	highly_stable	Highly stable
lt	RvY_16022-1	1	highly_stable	Highly stable
lt	RvY_16023-1	1	highly_stable	Highly stable
lt	RvY_16024	1	highly_stable	Highly stable
lt	RvY_16025	1	highly_stable	Highly stable
lt	RvY_16026-1	1	highly_stable	Highly stable
lt	RvY_16027-1	1	highly_stable	Highly stable
lt	RvY_16032-1	1	highly_stable	Highly stable
lt	RvY_16033-1	1	highly_stable	Highly stable
lt	RvY_16034-1	1	highly_stable	Highly stable
lt	RvY_16035-1	1	highly_stable	Highly stable
lt	RvY_16036-1	1	highly_stable	Highly stable
lt	RvY_16037-1	1	highly_stable	Highly stable
lt	RvY_16038-1	1	highly_stable	Highly stable
lt	RvY_16039-1	1	highly_stable	Highly stable
lt	RvY_16040-1	1	highly_stable	Highly stable
lt	RvY_16043-1	1	highly_stable	Highly stable
lt	RvY_16048-1	1	highly_stable	Highly stable
lt	RvY_16050-1	1	highly_stable	Highly stable
lt	RvY_16051-1	1	highly_stable	Highly stable
lt	RvY_16052-1	1	highly_stable	Highly stable
lt	RvY_16053-1	1	highly_stable	Highly stable
lt	RvY_16054	1	highly_stable	Highly stable
lt	RvY_16055-1	1	highly_stable	Highly stable
lt	RvY_16056-1	1	highly_stable	Highly stable
lt	RvY_16057-1	1	highly_stable	Highly stable
lt	RvY_16058-1	1	highly_stable	Highly stable
lt	RvY_16059-1	1	highly_stable	Highly stable
lt	RvY_16061-1	1	highly_stable	Highly stable
lt	RvY_16062	1	highly_stable	Highly stable
lt	RvY_16067-1	1	highly_stable	Highly stable
lt	RvY_16068-1	1	highly_stable	Highly stable
lt	RvY_16070-1	1	highly_stable	Highly stable
lt	RvY_16071-1	1	highly_stable	Highly stable
lt	RvY_16072	1	highly_stable	Highly stable
lt	RvY_16074-1	1	highly_stable	Highly stable
lt	RvY_16075-1	1	highly_stable	Highly stable
lt	RvY_16077-1	1	highly_stable	Highly stable
lt	RvY_16078-1	1	highly_stable	Highly stable
lt	RvY_16079-1	1	highly_stable	Highly stable
lt	RvY_16080-1	1	highly_stable	Highly stable
lt	RvY_16081-1	1	highly_stable	Highly stable
lt	RvY_16082-1	1	highly_stable	Highly stable
lt	RvY_16083-1	1	highly_stable	Highly stable
lt	RvY_16085-1	1	highly_stable	Highly stable
lt	RvY_16086-1	1	highly_stable	Highly stable
lt	RvY_16087-1	1	highly_stable	Highly stable
lt	RvY_16089-1	1	highly_stable	Highly stable
lt	RvY_16090-1	1	highly_stable	Highly stable
lt	RvY_16094-1	1	highly_stable	Highly stable
lt	RvY_16096-1	1	highly_stable	Highly stable
lt	RvY_16097	1	highly_stable	Highly stable
lt	RvY_16098	1	highly_stable	Highly stable
lt	RvY_16108-1	1	highly_stable	Highly stable
lt	RvY_16109-1	1	highly_stable	Highly stable
