gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	enrichment_type	kegg_term	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	review_rank	contributing_feature_count	term_description	review_status
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K05645	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_09881	45	42	5	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K06642	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_02644-1	45	42	6	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K10380	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_08508	45	42	7	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K10413	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_12563	45	42	8	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K10593	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_07078-1	45	42	9	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	KO	K10691	26	7178	1	1	0.03846153846153846	1.3931457230426304e-4	276.0769230769231	0.00362217887991078	0.00633881303984387	TRUE	RvY_07297-1	45	42	10	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K09057	23	7178	2	6	0.08695652173913043	8.358874338255781e-4	104.02898550724638	1.4618527719317313e-4	0.00701689330527231	TRUE	RvY_17527-1;RvY_19493-1	70	63	1	2	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K08076	23	7178	2	23	0.08695652173913043	0.00320423516299804	27.13799621928166	0.00238528030080419	0.0161155237617938	TRUE	RvY_01066-1;RvY_07510-1	70	63	2	2	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K03211	23	7178	1	1	0.04347826086956521	1.3931457230426304e-4	312.0869565217391	0.00320423516299805	0.0161155237617938	TRUE	RvY_09101-1	70	63	3	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K04819	23	7178	1	1	0.04347826086956521	1.3931457230426304e-4	312.0869565217391	0.00320423516299805	0.0161155237617938	TRUE	RvY_03508-1	70	63	4	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K09428	23	7178	1	1	0.04347826086956521	1.3931457230426304e-4	312.0869565217391	0.00320423516299805	0.0161155237617938	TRUE	RvY_09101-1	70	63	5	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K01325	23	7178	1	2	0.04347826086956521	2.7862914460852e-4	156.04347826086956	0.00639864823130631	0.0161155237617938	TRUE	RvY_07736-1	70	63	6	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K03933	23	7178	1	2	0.04347826086956521	2.7862914460852e-4	156.04347826086956	0.00639864823130631	0.0161155237617938	TRUE	RvY_12482-1	70	63	7	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K06240	23	7178	1	2	0.04347826086956521	2.7862914460852e-4	156.04347826086956	0.00639864823130631	0.0161155237617938	TRUE	RvY_12864-1	70	63	8	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K09062	23	7178	1	2	0.04347826086956521	2.7862914460852e-4	156.04347826086956	0.00639864823130631	0.0161155237617938	TRUE	RvY_19493-1	70	63	9	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	KO	K09632	23	7178	1	2	0.04347826086956521	2.7862914460852e-4	156.04347826086956	0.00639864823130631	0.0161155237617938	TRUE	RvY_12866-1	70	63	10	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K09059	9	7178	1	1	0.1111111111111111	1.3931457230426304e-4	797.5555555555554	0.00125383115073873	0.00585121203678077	TRUE	RvY_18571-1	40	33	1	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K12114	9	7178	1	1	0.1111111111111111	1.3931457230426304e-4	797.5555555555554	0.00125383115073873	0.00585121203678077	TRUE	RvY_18571-1	40	33	2	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K14462	9	7178	1	1	0.1111111111111111	1.3931457230426304e-4	797.5555555555554	0.00125383115073873	0.00585121203678077	TRUE	RvY_01091-1	40	33	3	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K05184	9	7178	1	2	0.1111111111111111	2.7862914460852e-4	398.7777777777777	0.00250626469116499	0.00657527847307215	TRUE	RvY_03516-1	40	33	4	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K14711	9	7178	1	2	0.1111111111111111	2.7862914460852e-4	398.7777777777777	0.00250626469116499	0.00657527847307215	TRUE	RvY_18292	40	33	5	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K05090	9	7178	1	3	0.1111111111111111	4.1794371691278906e-4	265.85185185185185	0.00375730198461266	0.00657527847307215	TRUE	RvY_06101-1	40	33	6	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K05181	9	7178	1	3	0.1111111111111111	4.1794371691278906e-4	265.85185185185185	0.00375730198461266	0.00657527847307215	TRUE	RvY_03516-1	40	33	7	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K14716	9	7178	1	3	0.1111111111111111	4.1794371691278906e-4	265.85185185185185	0.00375730198461266	0.00657527847307215	TRUE	RvY_18292	40	33	8	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K08409	9	7178	1	5	0.1111111111111111	6.965728615213151e-4	159.5111111111111	0.00625519327819923	0.00796115508134447	TRUE	RvY_06287	40	33	9	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__down__Low_Stability	main_class	GAM	Low Stability	down	Low Stability	KO	K14951	9	7178	1	5	0.1111111111111111	6.965728615213151e-4	159.5111111111111	0.00625519327819923	0.00796115508134447	TRUE	RvY_08949-1	40	33	10	1	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__tied__Low_Stability	main_class	GAM	Low Stability	tied	Low Stability	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	958	842	NA	NA	NA	REQUIRES_AUTHOR_REVIEW
GAM__Low_Stability__up__Low_Stability	main_class	GAM	Low Stability	up	Low Stability	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	14	NA	NA	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__constant__Stable_Constant	main_class	GAM	Stable	constant	Stable Constant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3720	3319	NA	NA	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	ko03010	438	4680	75	135	0.17123287671232876	0.02884615384615384	5.93607305936073	1.480897824102198e-43	4.842535884814186e-41	TRUE	RvY_00120-2;RvY_00564-1;RvY_00639-1;RvY_00677-1;RvY_00692-1;RvY_01164;RvY_01278-1;RvY_01330-1;RvY_01350-1;RvY_01600-1;RvY_01605-1;RvY_02145-1;RvY_02417-1;RvY_02479-1;RvY_02498-1;RvY_02609-1;RvY_03409-1;RvY_03959-1;RvY_04966-1;RvY_05313-1;RvY_06929-1;RvY_07051-1;RvY_07166-1;RvY_07263-1;RvY_07609-1;RvY_08150-1;RvY_08165-1;RvY_08492-1;RvY_08525-1;RvY_09258-1;RvY_09347-1;RvY_09370-1;RvY_09404-1;RvY_09405-1;RvY_09446-1;RvY_09491-1;RvY_09844-1;RvY_10069-1;RvY_10245-1;RvY_10818-1;RvY_11608-1;RvY_12918-1;RvY_13994-1;RvY_14471-1;RvY_14502;RvY_15163-1;RvY_15405-1;RvY_15424-1;RvY_15534-1;RvY_15730-1;RvY_15820-1;RvY_15866-1;RvY_15900-1;RvY_15939-1;RvY_15951-1;RvY_16409-1;RvY_16524-1;RvY_16589-1;RvY_16761-1;RvY_17065-1;RvY_17174-1;RvY_17396-1;RvY_17822-1;RvY_17830-1;RvY_17831-1;RvY_18027-1;RvY_18251-1;RvY_18328-1;RvY_18498-1;RvY_18550-1;RvY_18605-1;RvY_18805-1;RvY_19103-1;RvY_19496-0;RvY_19510-1	1378	1189	1	75	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	map03010	438	4680	75	135	0.17123287671232876	0.02884615384615384	5.93607305936073	1.480897824102198e-43	4.842535884814186e-41	TRUE	RvY_00120-2;RvY_00564-1;RvY_00639-1;RvY_00677-1;RvY_00692-1;RvY_01164;RvY_01278-1;RvY_01330-1;RvY_01350-1;RvY_01600-1;RvY_01605-1;RvY_02145-1;RvY_02417-1;RvY_02479-1;RvY_02498-1;RvY_02609-1;RvY_03409-1;RvY_03959-1;RvY_04966-1;RvY_05313-1;RvY_06929-1;RvY_07051-1;RvY_07166-1;RvY_07263-1;RvY_07609-1;RvY_08150-1;RvY_08165-1;RvY_08492-1;RvY_08525-1;RvY_09258-1;RvY_09347-1;RvY_09370-1;RvY_09404-1;RvY_09405-1;RvY_09446-1;RvY_09491-1;RvY_09844-1;RvY_10069-1;RvY_10245-1;RvY_10818-1;RvY_11608-1;RvY_12918-1;RvY_13994-1;RvY_14471-1;RvY_14502;RvY_15163-1;RvY_15405-1;RvY_15424-1;RvY_15534-1;RvY_15730-1;RvY_15820-1;RvY_15866-1;RvY_15900-1;RvY_15939-1;RvY_15951-1;RvY_16409-1;RvY_16524-1;RvY_16589-1;RvY_16761-1;RvY_17065-1;RvY_17174-1;RvY_17396-1;RvY_17822-1;RvY_17830-1;RvY_17831-1;RvY_18027-1;RvY_18251-1;RvY_18328-1;RvY_18498-1;RvY_18550-1;RvY_18605-1;RvY_18805-1;RvY_19103-1;RvY_19496-0;RvY_19510-1	1378	1189	2	75	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	ko00190	438	4680	39	110	0.08904109589041095	0.0235042735042735	3.788293897882939	2.7373516871227566e-14	4.475570008445707e-12	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_00949-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_04218-1;RvY_05181-1;RvY_05351-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10436-1;RvY_11196-1;RvY_12068-1;RvY_12919-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_17288-1;atp6;cox2;nad2;nad3;nad4;nad6	1378	1189	3	39	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	map00190	438	4680	39	110	0.08904109589041095	0.0235042735042735	3.788293897882939	2.7373516871227566e-14	4.475570008445707e-12	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_00949-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_02985-1;RvY_03487-1;RvY_04218-1;RvY_05181-1;RvY_05351-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10436-1;RvY_11196-1;RvY_12068-1;RvY_12919-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_16938-1;RvY_17288-1;atp6;cox2;nad2;nad3;nad4;nad6	1378	1189	4	39	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	ko05012	438	4680	35	137	0.07990867579908675	0.02927350427350427	2.7297270272972702	1.644953114803761e-8	1.7929988951360995e-6	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_01883-1;RvY_02509-1;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_07552-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;RvY_17896-1;atp6;cox2;nad2;nad3;nad6	1378	1189	5	35	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	map05012	438	4680	35	137	0.07990867579908675	0.02927350427350427	2.7297270272972702	1.644953114803761e-8	1.7929988951360995e-6	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_01883-1;RvY_02509-1;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_07552-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_12068-1;RvY_13057-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;RvY_17896-1;atp6;cox2;nad2;nad3;nad6	1378	1189	6	35	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	ko05016	438	4680	41	178	0.09360730593607304	0.03803418803418803	2.461135908881022	2.4157417141524263e-8	1.9748688513196085e-6	TRUE	RvY_00384-1;RvY_00648-1;RvY_00651-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_03754-1;RvY_03757;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_09480-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10288-1;RvY_10892-1;RvY_10893-1;RvY_10894-1;RvY_12068-1;RvY_13057-1;RvY_13596-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;RvY_17315-1;RvY_17896-1;atp6;cox2	1378	1189	7	41	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	map05016	438	4680	41	178	0.09360730593607304	0.03803418803418803	2.461135908881022	2.4157417141524263e-8	1.9748688513196085e-6	TRUE	RvY_00384-1;RvY_00648-1;RvY_00651-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_03754-1;RvY_03757;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06100-1;RvY_07381-1;RvY_09480-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_10288-1;RvY_10892-1;RvY_10893-1;RvY_10894-1;RvY_12068-1;RvY_13057-1;RvY_13596-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;RvY_17315-1;RvY_17896-1;atp6;cox2	1378	1189	8	41	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	ko05010	438	4680	34	146	0.0776255707762557	0.03119658119658119	2.488271720773128	3.0609282893484157e-7	2.001847101233864e-5	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06098;RvY_06100-1;RvY_07381-1;RvY_08228-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_12068-1;RvY_13057-1;RvY_13128-1;RvY_13596-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_15939-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;atp6;cox2	1378	1189	9	34	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__down__Stable_Down	main_class	GAM	Stable	down	Stable Down	PATHWAY	map05010	438	4680	34	146	0.0776255707762557	0.03119658119658119	2.488271720773128	3.0609282893484157e-7	2.001847101233864e-5	TRUE	RvY_00384-1;RvY_00685-1;RvY_00806-1;RvY_01156-1;RvY_01500-1;RvY_02509-1;RvY_04218-1;RvY_05181-1;RvY_05435-1;RvY_05591-1;RvY_06098;RvY_06100-1;RvY_07381-1;RvY_08228-1;RvY_09499-1;RvY_10035-1;RvY_10059;RvY_12068-1;RvY_13057-1;RvY_13128-1;RvY_13596-1;RvY_14614-1;RvY_14713-1;RvY_15205-1;RvY_15216-1;RvY_15403-1;RvY_15452-1;RvY_15939-1;RvY_16032-1;RvY_16632-1;RvY_16760-1;RvY_17288-1;atp6;cox2	1378	1189	10	34	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	ko05206	428	4680	33	120	0.07710280373831775	0.02564102564102564	3.0070093457943923	3.245171235416781e-9	8.924220897396149e-7	TRUE	RvY_00994;RvY_01637;RvY_04076-1;RvY_05673-1;RvY_06252;RvY_06606-1;RvY_07190-1;RvY_07372;RvY_08089;RvY_08653-1;RvY_10199-1;RvY_11710-1;RvY_11740-1;RvY_11741;RvY_12436-1;RvY_12652-1;RvY_12778-1;RvY_13710-1;RvY_13843-1;RvY_13844-1;RvY_13845-1;RvY_13847-1;RvY_14964-1;RvY_15239;RvY_16054;RvY_16150-1;RvY_16304-1;RvY_17082-1;RvY_17507;RvY_17519-1;RvY_17703;RvY_17820-1;RvY_19026-1	1029	941	1	33	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	map05206	428	4680	33	120	0.07710280373831775	0.02564102564102564	3.0070093457943923	3.245171235416781e-9	8.924220897396149e-7	TRUE	RvY_00994;RvY_01637;RvY_04076-1;RvY_05673-1;RvY_06252;RvY_06606-1;RvY_07190-1;RvY_07372;RvY_08089;RvY_08653-1;RvY_10199-1;RvY_11710-1;RvY_11740-1;RvY_11741;RvY_12436-1;RvY_12652-1;RvY_12778-1;RvY_13710-1;RvY_13843-1;RvY_13844-1;RvY_13845-1;RvY_13847-1;RvY_14964-1;RvY_15239;RvY_16054;RvY_16150-1;RvY_16304-1;RvY_17082-1;RvY_17507;RvY_17519-1;RvY_17703;RvY_17820-1;RvY_19026-1	1029	941	2	33	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	ko04111	428	4680	25	78	0.05841121495327103	0.01666666666666666	3.5046728971962615	9.471435907240333e-9	1.3023224372455455e-6	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05393-1;RvY_05778-1;RvY_06802-1;RvY_07039-1;RvY_07196-1;RvY_08257-1;RvY_08898;RvY_09465-3;RvY_11952-1;RvY_13482-1;RvY_13550-1;RvY_13922-1;RvY_13949-1;RvY_14482-1;RvY_14596-1;RvY_15108-1;RvY_16590-1;RvY_17583-1	1029	941	3	25	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	map04111	428	4680	25	78	0.05841121495327103	0.01666666666666666	3.5046728971962615	9.471435907240333e-9	1.3023224372455455e-6	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05393-1;RvY_05778-1;RvY_06802-1;RvY_07039-1;RvY_07196-1;RvY_08257-1;RvY_08898;RvY_09465-3;RvY_11952-1;RvY_13482-1;RvY_13550-1;RvY_13922-1;RvY_13949-1;RvY_14482-1;RvY_14596-1;RvY_15108-1;RvY_16590-1;RvY_17583-1	1029	941	4	25	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	KO	K05665	683	7178	10	16	0.01464128843338213	0.0022290331568682	6.568448023426061	2.6890273950283604e-7	2.2426488474536525e-4	TRUE	RvY_06252;RvY_11740-1;RvY_11741;RvY_13843-1;RvY_13844-1;RvY_13845-1;RvY_13847-1;RvY_16054;RvY_16304-1;RvY_19026-1	1029	941	5	10	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	KO	K05666	683	7178	8	11	0.01171303074670571	0.00153246029534689	7.643284972713963	8.220671805129408e-7	3.428020142738963e-4	TRUE	RvY_11740-1;RvY_11741;RvY_13843-1;RvY_13844-1;RvY_13845-1;RvY_13847-1;RvY_16054;RvY_16304-1	1029	941	6	8	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	ko04110	428	4680	23	93	0.05373831775700934	0.01987179487179487	2.704250829062406	6.239165863246343e-6	5.152279440296647e-4	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05778-1;RvY_06802-1;RvY_07053;RvY_07190-1;RvY_07196-1;RvY_08089;RvY_08257-1;RvY_08898;RvY_11952-1;RvY_13482-1;RvY_13922-1;RvY_14596-1;RvY_15108-1;RvY_17507;RvY_17583-1;RvY_18528-1	1029	941	7	23	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	map04110	428	4680	23	93	0.05373831775700934	0.01987179487179487	2.704250829062406	6.239165863246343e-6	5.152279440296647e-4	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05778-1;RvY_06802-1;RvY_07053;RvY_07190-1;RvY_07196-1;RvY_08089;RvY_08257-1;RvY_08898;RvY_11952-1;RvY_13482-1;RvY_13922-1;RvY_14596-1;RvY_15108-1;RvY_17507;RvY_17583-1;RvY_18528-1	1029	941	8	23	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	ko04113	428	4680	18	63	0.04205607476635514	0.01346153846153846	3.124165554072096	7.494224640431487e-6	5.152279440296647e-4	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05778-1;RvY_06802-1;RvY_07196-1;RvY_08257-1;RvY_08898;RvY_11952-1;RvY_13482-1;RvY_13922-1;RvY_15108-1;RvY_15792-1;RvY_17583-1	1029	941	9	18	NA	REQUIRES_AUTHOR_REVIEW
GAM__Stable__up__Stable_Up	main_class	GAM	Stable	up	Stable Up	PATHWAY	map04113	428	4680	18	63	0.04205607476635514	0.01346153846153846	3.124165554072096	7.494224640431487e-6	5.152279440296647e-4	TRUE	RvY_02491-1;RvY_03318-1;RvY_03785-1;RvY_04820-1;RvY_04829-1;RvY_05182-1;RvY_05258;RvY_05778-1;RvY_06802-1;RvY_07196-1;RvY_08257-1;RvY_08898;RvY_11952-1;RvY_13482-1;RvY_13922-1;RvY_15108-1;RvY_15792-1;RvY_17583-1	1029	941	10	18	NA	REQUIRES_AUTHOR_REVIEW
GAM__Transitional__constant__Transitional_Constant	main_class	GAM	Transitional	constant	Transitional Constant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1125	1009	NA	NA	NA	REQUIRES_AUTHOR_REVIEW
GAM__Transitional__down__Transitional_Down	main_class	GAM	Transitional	down	Transitional Down	PATHWAY	ko00190	170	4680	14	110	0.08235294117647059	0.0235042735042735	3.5037433155080215	3.569277076030079e-5	0.0093158131684385	TRUE	RvY_01432-1;RvY_03270-1;RvY_05711-1;RvY_08925;RvY_09457-1;RvY_12827-1;RvY_14072-1;RvY_14671-1;RvY_14990-1;RvY_15503-1;RvY_17550-1;cob;cox3;nad1	622	536	1	14	NA	REQUIRES_AUTHOR_REVIEW
GAM__Transitional__down__Transitional_Down	main_class	GAM	Transitional	down	Transitional Down	PATHWAY	map00190	170	4680	14	110	0.08235294117647059	0.0235042735042735	3.5037433155080215	3.569277076030079e-5	0.0093158131684385	TRUE	RvY_01432-1;RvY_03270-1;RvY_05711-1;RvY_08925;RvY_09457-1;RvY_12827-1;RvY_14072-1;RvY_14671-1;RvY_14990-1;RvY_15503-1;RvY_17550-1;cob;cox3;nad1	622	536	2	14	NA	REQUIRES_AUTHOR_REVIEW
GAM__Transitional__up__Transitional_Up	main_class	GAM	Transitional	up	Transitional Up	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	359	320	NA	NA	NA	REQUIRES_AUTHOR_REVIEW
